HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.id_0,Input.url_0,Input.label_0,Input.id_1,Input.url_1,Input.label_1,Input.id_2,Input.url_2,Input.label_2,Input.id_3,Input.url_3,Input.label_3,Input.id_4,Input.url_4,Input.label_4,Input.id_5,Input.url_5,Input.label_5,Input.id_6,Input.url_6,Input.label_6,Input.id_7,Input.url_7,Input.label_7,Input.id_8,Input.url_8,Input.label_8,Input.id_9,Input.url_9,Input.label_9,Approve,Reject,complete-time-0,complete-time-1,complete-time-2,complete-time-3,complete-time-4,complete-time-5,complete-time-6,complete-time-7,complete-time-8,complete-time-9,load-time,start-time,worker-platform,worker-language,worker-local-time,end-time,Answer.label_0,Answer.label_1,Answer.label_2,Answer.label_3,Answer.label_4,Answer.label_5,Answer.label_6,Answer.label_7,Answer.label_8,Answer.label_9,is-correct_0,is-correct_1,is-correct_2,is-correct_3,is-correct_4,is-correct_5,is-correct_6,is-correct_7,is-correct_8,is-correct_9,total-correct
366FYU4PTGPQBQVAON6F0RYI369KE0,3EH7TAS741BS1N5MDHHBVGX4UIIIXE,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.16,2021-01-12T18:49:08+00:00,1,BatchId:4301254;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T18:49:08+00:00,,,3G2UL9A02DE1PGT5PD398IX6FER67T,A3HJDW18UHHU2X,Submitted,2021-01-12T18:49:42+00:00,2021-01-12T18:50:48+00:00,2021-01-19T18:50:48+00:00,,,,66,0% (0/0),0% (0/0),0% (0/0),294223,http://farm6.staticflickr.com/5079/5871936877_7af95e70a2_z.jpg,Chair,441461,http://farm3.staticflickr.com/2142/1958386942_0a5cfa7026_z.jpg,Chair,522782,http://farm4.staticflickr.com/3385/3298754418_5f435e2547_z.jpg,Chair,252813,http://farm6.staticflickr.com/5126/5313494027_48dc79c29d_z.jpg,NoChair,548772,http://farm4.staticflickr.com/3331/3273918794_6911fc18ac_z.jpg,Chair,409457,http://farm6.staticflickr.com/5006/5375406975_0a72911ae7_z.jpg,Chair,496897,http://farm3.staticflickr.com/2832/9000288428_45d373c622_z.jpg,NoChair,129085,http://farm4.staticflickr.com/3502/4046553344_d953fe7c9c_z.jpg,NoChair,303116,http://farm4.staticflickr.com/3085/3178555901_305808846f_z.jpg,NoChair,36221,http://farm1.staticflickr.com/22/30167197_4751987785_z.jpg,NoChair,,,2021-01-12T18:50:47.975Z,2021-01-12T18:50:14.737Z,2021-01-12T18:50:17.528Z,2021-01-12T18:50:27.560Z,2021-01-12T18:50:10.890Z,2021-01-12T18:50:24.760Z,2021-01-12T18:50:06.428Z,2021-01-12T18:50:37.099Z,2021-01-12T18:50:33.544Z,2021-01-12T18:50:41.937Z,2021-01-12T18:49:43.059Z,2021-01-12T18:49:58.612Z,MacIntel,en-us,Tue Jan 12 2021 12:49:43 GMT-0600 (CST),2021-01-12T18:50:47.975Z,Chair,Chair,Chair,NoChair,Chair,Chair,NoChair,NoChair,NoChair,NoChair,1,1,1,1,1,1,1,1,1,1,10
39KV3A5D1873QUT86O1BL3XBYDIS73,3EH7TAS741BS1N5MDHHBVGX4UIIIXE,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.16,2021-01-12T18:49:08+00:00,1,BatchId:4301254;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T18:49:08+00:00,,,3S96KQ6I9M4N8N5RC3EOJKZGLX5DT4,A9HQ3E0F2AGVO,Submitted,2021-01-12T18:49:17+00:00,2021-01-12T18:50:24+00:00,2021-01-19T18:50:24+00:00,,,,67,0% (0/0),0% (0/0),0% (0/0),377609,http://farm1.staticflickr.com/36/74980553_96c9cde913_z.jpg,NoChair,179898,http://farm4.staticflickr.com/3277/2739804450_d230a0ac31_z.jpg,Chair,192296,http://farm4.staticflickr.com/3336/3581178788_803af4b942_z.jpg,Chair,334041,http://farm4.staticflickr.com/3249/2992670793_761dced5f2_z.jpg,NoChair,23575,http://farm4.staticflickr.com/3308/3615589723_0f20bc9112_z.jpg,NoChair,454722,http://farm1.staticflickr.com/155/348511479_34df6a3b67_z.jpg,NoChair,235624,http://farm3.staticflickr.com/2605/3996296842_e4896a1895_z.jpg,Chair,174892,http://farm1.staticflickr.com/176/404597922_568ec6d9b9_z.jpg,NoChair,50553,http://farm4.staticflickr.com/3520/3878793148_f64d3ea61a_z.jpg,Chair,360031,http://farm2.staticflickr.com/1195/1394723076_bd033604a0_z.jpg,NoChair,,,2021-01-12T18:50:00.591Z,2021-01-12T18:50:22.813Z,2021-01-12T18:50:11.908Z,2021-01-12T18:50:20.339Z,2021-01-12T18:50:06.045Z,2021-01-12T18:50:04.280Z,2021-01-12T18:50:19.041Z,2021-01-12T18:50:07.202Z,2021-01-12T18:50:24.253Z,2021-01-12T18:50:08.621Z,2021-01-12T18:49:48.880Z,2021-01-12T18:49:56.366Z,Win32,en-US,Tue Jan 12 2021 12:49:48 GMT-0600 (Central Standard Time),2021-01-12T18:50:24.253Z,NoChair,Chair,Chair,NoChair,NoChair,NoChair,NoChair,NoChair,Chair,NoChair,1,1,1,1,1,1,0,1,1,1,9
3B623HUYJ4Q7Q8YRGTTHZ3T69XOS8Q,3EH7TAS741BS1N5MDHHBVGX4UIIIXE,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.16,2021-01-12T18:49:08+00:00,1,BatchId:4301254;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T18:49:08+00:00,,,3EJJQNKU9R5R4OX1UASJAQDWP41HR4,A3PPZ0USXDFBJ7,Submitted,2021-01-12T18:52:50+00:00,2021-01-12T18:53:55+00:00,2021-01-19T18:53:55+00:00,,,,65,0% (0/0),0% (0/0),0% (0/0),327000,http://farm1.staticflickr.com/132/405172189_083deeb1a6_z.jpg,NoChair,538775,http://farm9.staticflickr.com/8118/8649344140_78cb2d9431_z.jpg,NoChair,221216,http://farm1.staticflickr.com/105/301416304_8e33c240bb_z.jpg,Chair,227359,http://farm6.staticflickr.com/5011/5410195541_b64ff815de_z.jpg,Chair,51021,http://farm4.staticflickr.com/3591/3329687628_8479bf4475_z.jpg,NoChair,157356,http://farm2.staticflickr.com/1376/539100142_b18ddae547_z.jpg,Chair,465670,http://farm4.staticflickr.com/3070/2669972645_d963affb88_z.jpg,NoChair,350855,http://farm9.staticflickr.com/8103/8566831300_739085113c_z.jpg,NoChair,310331,http://farm3.staticflickr.com/2257/2058486321_8c8fbcbcd7_z.jpg,NoChair,528643,http://farm5.staticflickr.com/4027/4440097879_2193149643_z.jpg,NoChair,,,2021-01-12T18:53:54.838Z,2021-01-12T18:53:41.667Z,2021-01-12T18:53:27.750Z,2021-01-12T18:53:35.204Z,2021-01-12T18:53:17.368Z,2021-01-12T18:53:38.605Z,2021-01-12T18:53:46.848Z,2021-01-12T18:53:24.424Z,2021-01-12T18:53:30.788Z,2021-01-12T18:53:50.593Z,2021-01-12T18:52:51.805Z,2021-01-12T18:53:10.438Z,iPad,en-us,Tue Jan 12 2021 13:52:51 GMT-0500 (EST),2021-01-12T18:53:54.838Z,NoChair,NoChair,Chair,Chair,NoChair,Chair,NoChair,NoChair,NoChair,NoChair,1,1,1,1,1,1,1,1,1,1,10
3O2Y2UIUCQUIH4V6JYQLI9JIF7OKFI,3EH7TAS741BS1N5MDHHBVGX4UIIIXE,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.16,2021-01-12T18:49:08+00:00,1,BatchId:4301254;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T18:49:08+00:00,,,30BXRYBRP4XWCKENT42PXPLDHJGWHM,ALWEKN6GSWA8Q,Submitted,2021-01-12T18:52:07+00:00,2021-01-12T18:53:26+00:00,2021-01-19T18:53:26+00:00,,,,79,0% (0/0),0% (0/0),0% (0/0),205947,http://farm3.staticflickr.com/2399/2596481590_e230d9dbc4_z.jpg,NoChair,303971,http://farm1.staticflickr.com/146/383833744_172ae99aed_z.jpg,NoChair,276057,http://farm1.staticflickr.com/82/253487564_3abd31529d_z.jpg,NoChair,534456,http://farm2.staticflickr.com/1114/1261851710_b6ae833d84_z.jpg,NoChair,11537,http://farm9.staticflickr.com/8529/8601120590_c950e47668_z.jpg,NoChair,375180,http://farm3.staticflickr.com/2603/3807421949_8b61f9b6dd_z.jpg,Chair,53263,http://farm9.staticflickr.com/8291/7727711706_b789601f30_z.jpg,NoChair,136142,http://farm3.staticflickr.com/2804/4366919113_f464a8e444_z.jpg,Chair,528157,http://farm4.staticflickr.com/3008/2674177813_8bb9722f12_z.jpg,Chair,142668,http://farm8.staticflickr.com/7387/9604937284_69dbf33901_z.jpg,NoChair,,,2021-01-12T18:55:53.923Z,2021-01-12T18:55:36.873Z,2021-01-12T18:55:50.996Z,2021-01-12T18:55:47.733Z,2021-01-12T18:55:28.918Z,2021-01-12T18:56:00.518Z,2021-01-12T18:55:44.177Z,2021-01-12T18:55:41.598Z,2021-01-12T18:56:03.994Z,2021-01-12T18:55:56.818Z,2021-01-12T18:55:00.582Z,2021-01-12T18:55:09.341Z,Win32,en-US,Tue Jan 12 2021 13:55:00 GMT-0500 (Eastern Standard Time),2021-01-12T18:56:03.994Z,NoChair,NoChair,NoChair,NoChair,NoChair,NoChair,NoChair,Chair,Chair,NoChair,1,1,1,1,1,0,1,1,1,1,9
3VQTAXTYN3L67JO28A8R561V20UUB7,3EH7TAS741BS1N5MDHHBVGX4UIIIXE,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.16,2021-01-12T18:49:08+00:00,1,BatchId:4301254;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T18:49:08+00:00,,,3E13VNJ1NNV37E942YVP4BWYLJM1IL,A9HQ3E0F2AGVO,Submitted,2021-01-12T18:51:42+00:00,2021-01-12T18:52:16+00:00,2021-01-19T18:52:16+00:00,,,,34,0% (0/0),0% (0/0),0% (0/0),279199,http://farm8.staticflickr.com/7375/9698220861_c8757419fe_z.jpg,NoChair,31983,http://farm3.staticflickr.com/2765/4435243419_23a6d56f2e_z.jpg,Chair,96306,http://farm7.staticflickr.com/6125/5925284188_8cc6930926_z.jpg,Chair,331453,http://farm9.staticflickr.com/8441/7757067994_4e7e7324ab_z.jpg,NoChair,398604,http://farm6.staticflickr.com/5304/5782087134_bac3157c8c_z.jpg,NoChair,553981,http://farm3.staticflickr.com/2436/4089378376_7fa370941e_z.jpg,NoChair,149306,http://farm1.staticflickr.com/11/16240059_f858d78385_z.jpg,Chair,460882,http://farm3.staticflickr.com/2734/4400109781_d36322c9ef_z.jpg,Chair,23176,http://farm9.staticflickr.com/8218/8306635628_ac6c51068e_z.jpg,Chair,291784,http://farm5.staticflickr.com/4054/4533918704_4b610ae88a_z.jpg,Chair,,,2021-01-12T18:52:08.820Z,2021-01-12T18:52:14.193Z,2021-01-12T18:52:10.372Z,2021-01-12T18:52:16.086Z,2021-01-12T18:52:07.253Z,2021-01-12T18:52:12.170Z,2021-01-12T18:51:58.506Z,2021-01-12T18:52:02.711Z,2021-01-12T18:52:04.059Z,2021-01-12T18:52:00.673Z,2021-01-12T18:51:45.667Z,2021-01-12T18:51:56.216Z,Win32,en-US,Tue Jan 12 2021 12:51:45 GMT-0600 (Central Standard Time),2021-01-12T18:52:16.086Z,NoChair,Chair,NoChair,NoChair,NoChair,NoChair,Chair,Chair,Chair,Chair,1,1,0,1,1,1,1,1,1,1,9
3PA41K45VN46D2DGE7XHQYS0BTB7P2,3EH7TAS741BS1N5MDHHBVGX4UIIIXE,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.16,2021-01-12T18:49:08+00:00,1,BatchId:4301254;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T18:49:08+00:00,,,3YWRV122CSZQR5OPV0TI2O7HTKF8UK,A2JQPSIVUCW92T,Submitted,2021-01-12T18:49:23+00:00,2021-01-12T18:51:06+00:00,2021-01-19T18:51:06+00:00,,,,103,0% (0/0),0% (0/0),0% (0/0),21868,http://farm2.staticflickr.com/1097/1203049709_06c106927d_z.jpg,Chair,551031,http://farm3.staticflickr.com/2406/3530871505_b2708e825a_z.jpg,NoChair,39163,http://farm9.staticflickr.com/8202/8175110121_84ed3cf107_z.jpg,NoChair,463012,http://farm9.staticflickr.com/8427/7814960448_fa547cae7b_z.jpg,NoChair,165200,http://farm4.staticflickr.com/3593/3773500689_d9e2a4bc4e_z.jpg,Chair,181888,http://farm4.staticflickr.com/3673/9270081997_b7d33906c6_z.jpg,NoChair,9050,http://farm4.staticflickr.com/3205/2337645630_aa966a1b68_z.jpg,NoChair,400919,http://farm3.staticflickr.com/2343/2347412131_2c5f769d88_z.jpg,Chair,3827,http://farm8.staticflickr.com/7034/6650212425_f993f54a61_z.jpg,Chair,429000,http://farm4.staticflickr.com/3400/3204782161_cd5d2e2291_z.jpg,NoChair,,,2021-01-12T18:47:12.951Z,2021-01-12T18:47:33.081Z,2021-01-12T18:47:30.233Z,2021-01-12T18:46:46.789Z,2021-01-12T18:47:02.305Z,2021-01-12T18:46:55.828Z,2021-01-12T18:47:18.613Z,2021-01-12T18:46:58.997Z,2021-01-12T18:47:09.032Z,2021-01-12T18:46:51.647Z,2021-01-12T18:46:22.885Z,2021-01-12T18:46:40.754Z,Win32,en-US,Tue Jan 12 2021 13:46:22 GMT-0500 (Eastern Standard Time),2021-01-12T18:47:33.081Z,Chair,NoChair,NoChair,NoChair,Chair,NoChair,NoChair,Chair,Chair,Chair,1,1,1,1,1,1,1,1,1,0,9
3UY4PIS8QRLSZVM19C3GLZWS8SAN1P,3EH7TAS741BS1N5MDHHBVGX4UIIIXE,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.16,2021-01-12T18:49:08+00:00,1,BatchId:4301254;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T18:49:08+00:00,,,3B1NLC6UGZWSSFMBXC6CKV1G9M0PGL,ABF5ENVB19SC4,Submitted,2021-01-12T18:52:40+00:00,2021-01-12T18:53:18+00:00,2021-01-19T18:53:18+00:00,,,,38,0% (0/0),0% (0/0),0% (0/0),220528,http://farm3.staticflickr.com/2359/2190241417_4ee84a6d67_z.jpg,NoChair,64828,http://farm8.staticflickr.com/7303/9169143144_89c565e9ca_z.jpg,NoChair,494139,http://farm1.staticflickr.com/144/387565413_27b585de14_z.jpg,NoChair,108639,http://farm6.staticflickr.com/5051/5551515596_73661256f3_z.jpg,NoChair,24257,http://farm9.staticflickr.com/8073/8366870982_b550fc9883_z.jpg,NoChair,248995,http://farm5.staticflickr.com/4139/4812936829_bf17bfc3d1_z.jpg,NoChair,295499,http://farm4.staticflickr.com/3511/3806533375_1bca8956db_z.jpg,Chair,235259,http://farm1.staticflickr.com/144/332916449_cc5d2a43ea_z.jpg,NoChair,389206,http://farm8.staticflickr.com/7453/9248218929_759fc847ea_z.jpg,Chair,162156,http://farm2.staticflickr.com/1422/1373201926_fdafe4bb5d_z.jpg,Chair,,,2021-01-12T18:53:09.312Z,2021-01-12T18:53:07.368Z,2021-01-12T18:53:11.329Z,2021-01-12T18:53:12.617Z,2021-01-12T18:52:56.767Z,2021-01-12T18:53:19.122Z,2021-01-12T18:52:53.974Z,2021-01-12T18:53:05.584Z,2021-01-12T18:53:14.633Z,2021-01-12T18:53:02.823Z,2021-01-12T18:52:43.114Z,2021-01-12T18:52:48.294Z,Win32,en-US,Tue Jan 12 2021 13:52:43 GMT-0500 (Eastern Standard Time),2021-01-12T18:53:19.122Z,NoChair,NoChair,NoChair,NoChair,NoChair,NoChair,NoChair,NoChair,NoChair,NoChair,1,1,1,1,1,1,0,1,0,0,7
3IKDQS3DQE0K8XL8STF8XNJ2QQ7ICU,3EH7TAS741BS1N5MDHHBVGX4UIIIXE,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.16,2021-01-12T18:49:08+00:00,1,BatchId:4301254;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T18:49:08+00:00,,,3R9WASFE2ZGGSJSM91YWT83II6AFZ0,A2ZHYL9I3ROT4B,Submitted,2021-01-12T19:10:29+00:00,2021-01-12T19:11:51+00:00,2021-01-19T19:11:51+00:00,,,,82,0% (0/0),0% (0/0),0% (0/0),156824,http://farm4.staticflickr.com/3207/3116611124_1ede6cf0fd_z.jpg,NoChair,172056,http://farm3.staticflickr.com/2208/1796089626_ae271058f6_z.jpg,NoChair,506360,http://farm4.staticflickr.com/3214/4036541317_a803e23b38_z.jpg,Chair,234244,http://farm1.staticflickr.com/223/483465489_eed8a01e96_z.jpg,Chair,268726,http://farm8.staticflickr.com/7446/9739595040_c8c31a7645_z.jpg,NoChair,137666,http://farm3.staticflickr.com/2195/2229291428_7ac982e95b_z.jpg,Chair,256731,http://farm3.staticflickr.com/2734/4328787520_a4fd5412d0_z.jpg,Chair,561346,http://farm5.staticflickr.com/4092/5076486534_12d5b21523_z.jpg,NoChair,99874,http://farm6.staticflickr.com/5223/5675208710_587c8dee0e_z.jpg,NoChair,460755,http://farm8.staticflickr.com/7183/6886824115_3d830fffaa_z.jpg,Chair,,,2021-01-12T19:11:13.302Z,2021-01-12T19:11:40.366Z,2021-01-12T19:11:04.478Z,2021-01-12T19:11:37.486Z,2021-01-12T19:11:17.022Z,2021-01-12T19:11:50.863Z,2021-01-12T19:11:20.686Z,2021-01-12T19:11:00.614Z,2021-01-12T19:11:28.918Z,2021-01-12T19:11:33.342Z,2021-01-12T19:10:31.238Z,2021-01-12T19:10:51.310Z,Win32,en-US,Tue Jan 12 2021 14:10:31 GMT-0500 (Eastern Standard Time),2021-01-12T19:11:50.863Z,NoChair,NoChair,Chair,Chair,NoChair,Chair,Chair,NoChair,NoChair,NoChair,1,1,1,1,1,1,1,1,1,0,9
368IUKXGA58N92ZBVXSPKKS4GIRP6L,3EH7TAS741BS1N5MDHHBVGX4UIIIXE,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.16,2021-01-12T18:49:08+00:00,1,BatchId:4301254;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T18:49:08+00:00,,,3EFE17QCRC5353XE9ZSO00ISB6KHSS,A30YR5TPOKQYXJ,Submitted,2021-01-12T18:52:52+00:00,2021-01-12T18:53:42+00:00,2021-01-19T18:53:42+00:00,,,,50,0% (0/0),0% (0/0),0% (0/0),357402,http://farm9.staticflickr.com/8477/8166761252_7149f685e0_z.jpg,Chair,269723,http://farm3.staticflickr.com/2650/3963687326_1e4c0a171d_z.jpg,Chair,208834,http://farm7.staticflickr.com/6095/6283135894_9d0828a802_z.jpg,Chair,247098,http://farm4.staticflickr.com/3037/2751583105_a69c69f877_z.jpg,NoChair,581451,http://farm4.staticflickr.com/3228/2955022809_a5dda8ccd2_z.jpg,NoChair,398271,http://farm4.staticflickr.com/3056/3032990024_64a1634022_z.jpg,Chair,278224,http://farm4.staticflickr.com/3040/2901897991_5f71c38b2d_z.jpg,Chair,469188,http://farm1.staticflickr.com/189/487229385_8c73388a32_z.jpg,Chair,479461,http://farm6.staticflickr.com/5072/5866038566_85ab79139a_z.jpg,Chair,355180,http://farm5.staticflickr.com/4014/4526565559_00d74df60e_z.jpg,NoChair,,,2021-01-12T18:53:42.490Z,2021-01-12T18:53:35.527Z,2021-01-12T18:53:25.134Z,2021-01-12T18:53:28.330Z,2021-01-12T18:53:12.260Z,2021-01-12T18:53:38.087Z,2021-01-12T18:53:22.230Z,2021-01-12T18:53:19.556Z,2021-01-12T18:53:15.522Z,2021-01-12T18:53:33.549Z,2021-01-12T18:52:55.985Z,2021-01-12T18:53:08.264Z,Win32,en-US,Tue Jan 12 2021 13:52:55 GMT-0500 (Eastern Standard Time),2021-01-12T18:53:42.490Z,Chair,NoChair,Chair,NoChair,NoChair,Chair,Chair,NoChair,Chair,Chair,1,0,1,1,1,1,1,0,1,0,7
3VP28W7DUNKD6ZUSJZTV5O7VJG1FZZ,3EH7TAS741BS1N5MDHHBVGX4UIIIXE,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.16,2021-01-12T18:49:08+00:00,1,BatchId:4301254;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T18:49:08+00:00,,,32RIADZISS49TR9JUS856B9O61YS4H,A9HQ3E0F2AGVO,Submitted,2021-01-12T18:54:51+00:00,2021-01-12T18:56:27+00:00,2021-01-19T18:56:27+00:00,,,,96,0% (0/0),0% (0/0),0% (0/0),80771,http://farm9.staticflickr.com/8256/8648839476_d917537937_z.jpg,NoChair,183137,http://farm7.staticflickr.com/6193/6045723578_d75de31239_z.jpg,Chair,352690,http://farm1.staticflickr.com/64/230690495_afaef8dd65_z.jpg,NoChair,130876,http://farm3.staticflickr.com/2740/4021959809_017f7e8daa_z.jpg,NoChair,439988,http://farm8.staticflickr.com/7004/6807418401_7f10271d97_z.jpg,Chair,102978,http://farm9.staticflickr.com/8123/9011510263_6d8ae6ebd0_z.jpg,NoChair,489733,http://farm3.staticflickr.com/2511/3980554227_46fd15dc89_z.jpg,NoChair,22281,http://farm5.staticflickr.com/4063/4657606328_ac36624b8b_z.jpg,Chair,374133,http://farm9.staticflickr.com/8226/8425001802_c747643ae6_z.jpg,NoChair,423932,http://farm4.staticflickr.com/3193/2533200694_0c016a2d2b_z.jpg,NoChair,,,2021-01-12T18:56:21.919Z,2021-01-12T18:56:25.542Z,2021-01-12T18:56:24.482Z,2021-01-12T18:56:16.055Z,2021-01-12T18:56:19.160Z,2021-01-12T18:56:14.652Z,2021-01-12T18:56:20.863Z,2021-01-12T18:56:26.570Z,2021-01-12T18:56:17.308Z,2021-01-12T18:56:23.472Z,2021-01-12T18:54:56.334Z,2021-01-12T18:56:12.047Z,Win32,en-US,Tue Jan 12 2021 12:54:56 GMT-0600 (Central Standard Time),2021-01-12T18:56:26.570Z,NoChair,NoChair,NoChair,NoChair,Chair,NoChair,NoChair,NoChair,NoChair,NoChair,1,0,1,1,1,1,1,0,1,1,8
3TX9T2ZCB91FHLGN9O3V9CTVEJRWZE,3EH7TAS741BS1N5MDHHBVGX4UIIIXE,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.16,2021-01-12T18:49:09+00:00,1,BatchId:4301254;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T18:49:09+00:00,,,3GDTJDAPVUB7EXJGMY2WBEQNGYC8MS,ADAGUJNWMEPT6,Submitted,2021-01-12T18:49:13+00:00,2021-01-12T18:50:21+00:00,2021-01-19T18:50:21+00:00,,,,68,0% (0/0),0% (0/0),0% (0/0),419631,http://farm4.staticflickr.com/3204/2590208511_3db1537508_z.jpg,NoChair,275630,http://farm4.staticflickr.com/3538/3851269684_ca47e47793_z.jpg,NoChair,97844,http://farm4.staticflickr.com/3410/3489264050_380f56e20c_z.jpg,NoChair,515899,http://farm3.staticflickr.com/2022/3561381022_f6c2cba4ae_z.jpg,Chair,318854,http://farm5.staticflickr.com/4022/4371889508_114e9da278_z.jpg,NoChair,397354,http://farm1.staticflickr.com/188/410311643_a3c829f3c7_z.jpg,Chair,160480,http://farm7.staticflickr.com/6183/6099721017_7cdaee45e3_z.jpg,Chair,311448,http://farm4.staticflickr.com/3236/2474976343_15aabea22b_z.jpg,Chair,66518,http://farm7.staticflickr.com/6028/5968095602_f6e639b2f0_z.jpg,NoChair,153460,http://farm1.staticflickr.com/47/110113697_6e7bded801_z.jpg,Chair,,,2021-01-12T18:50:21.532Z,2021-01-12T18:50:18.005Z,2021-01-12T18:50:10.607Z,2021-01-12T18:49:59.116Z,2021-01-12T18:50:05.740Z,2021-01-12T18:49:36.982Z,2021-01-12T18:49:44.711Z,2021-01-12T18:50:14.202Z,2021-01-12T18:49:49.220Z,2021-01-12T18:49:54.612Z,2021-01-12T18:49:13.864Z,2021-01-12T18:49:30.835Z,Win32,en-US,Tue Jan 12 2021 12:49:13 GMT-0600 (Central Standard Time),2021-01-12T18:50:21.532Z,NoChair,NoChair,NoChair,Chair,NoChair,Chair,Chair,NoChair,NoChair,Chair,1,1,1,1,1,1,1,0,1,1,9
3XD2A6FGFNU74DH1LLZVZZOHT36S9F,3EH7TAS741BS1N5MDHHBVGX4UIIIXE,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.16,2021-01-12T18:49:09+00:00,1,BatchId:4301254;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T18:49:09+00:00,,,3C44YUNSI1PPGVCKVM54EAYJWUKPDB,A292QSLC0BUT0O,Submitted,2021-01-12T18:52:34+00:00,2021-01-12T18:53:33+00:00,2021-01-19T18:53:33+00:00,,,,59,0% (0/0),0% (0/0),0% (0/0),183803,http://farm3.staticflickr.com/2685/5818174501_3f3a6280b2_z.jpg,Chair,295134,http://farm4.staticflickr.com/3487/3284476155_8468ffd77b_z.jpg,Chair,12614,http://farm6.staticflickr.com/5226/5843767818_f8012a3afb_z.jpg,Chair,16377,http://farm2.staticflickr.com/1236/3266721299_914b52c3f6_z.jpg,NoChair,177213,http://farm6.staticflickr.com/5043/5359270253_832caea653_z.jpg,NoChair,326757,http://farm2.staticflickr.com/1305/4672676561_f93842b7ca_z.jpg,Chair,561479,http://farm1.staticflickr.com/75/194657320_4453308dae_z.jpg,Chair,107767,http://farm1.staticflickr.com/54/154030790_66d35eea4c_z.jpg,NoChair,282466,http://farm4.staticflickr.com/3550/3437231641_1414f32868_z.jpg,NoChair,509039,http://farm8.staticflickr.com/7071/6865665572_7ecff90b3d_z.jpg,Chair,,,2021-01-12T18:53:05.105Z,2021-01-12T18:53:28.521Z,2021-01-12T18:52:53.978Z,2021-01-12T18:53:19.554Z,2021-01-12T18:53:26.665Z,2021-01-12T18:53:33.690Z,2021-01-12T18:53:30.913Z,2021-01-12T18:53:01.762Z,2021-01-12T18:53:23.513Z,2021-01-12T18:52:57.377Z,2021-01-12T18:52:36.203Z,2021-01-12T18:52:48.082Z,Win32,en-US,Tue Jan 12 2021 13:52:36 GMT-0500 (Eastern Standard Time),2021-01-12T18:53:33.690Z,Chair,Chair,Chair,NoChair,NoChair,Chair,Chair,NoChair,NoChair,NoChair,1,1,1,1,1,1,1,1,1,0,9
