HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.id_0,Input.url_0,Input.label_0,Input.id_1,Input.url_1,Input.label_1,Input.id_2,Input.url_2,Input.label_2,Input.id_3,Input.url_3,Input.label_3,Input.id_4,Input.url_4,Input.label_4,Input.id_5,Input.url_5,Input.label_5,Input.id_6,Input.url_6,Input.label_6,Input.id_7,Input.url_7,Input.label_7,Input.id_8,Input.url_8,Input.label_8,Input.id_9,Input.url_9,Input.label_9,Approve,Reject,complete-time-0,complete-time-1,complete-time-2,complete-time-3,complete-time-4,complete-time-5,complete-time-6,complete-time-7,complete-time-8,complete-time-9,load-time,start-time,worker-platform,worker-language,worker-local-time,end-time,Answer.label_0,Answer.label_1,Answer.label_2,Answer.label_3,Answer.label_4,Answer.label_5,Answer.label_6,Answer.label_7,Answer.label_8,Answer.label_9,is-correct_0,is-correct_1,is-correct_2,is-correct_3,is-correct_4,is-correct_5,is-correct_6,is-correct_7,is-correct_8,is-correct_9,total-correct
3Q2T3FD0ON8IRGFGKF2ZWDMP1LOM3O,3J2GQK7M7OVXO0EYPLKZL07N4S8POS,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.21,2021-01-12T01:16:52+00:00,1,BatchId:4300554;OriginalHitTemplateId:928390875;,180,604800,2021-01-19T01:16:52+00:00,,,3018Q3ZVOIQCU1PNO4IRT4QSC65RAR,A2CK0OXMPOR9LE,Submitted,2021-01-12T01:26:54+00:00,2021-01-12T01:28:24+00:00,2021-01-19T01:28:24+00:00,,,,90,0% (0/0),0% (0/0),0% (0/0),406997,http://farm5.staticflickr.com/4097/4934088302_28c1a4de5f_z.jpg,Handbag,50219,http://farm8.staticflickr.com/7128/7483293558_85c9e0a787_z.jpg,Clock,327876,http://farm9.staticflickr.com/8056/8427123503_e513e2109e_z.jpg,None,213530,http://farm6.staticflickr.com/5519/9123167180_45b4f0f701_z.jpg,Cutlery,251798,http://farm3.staticflickr.com/2389/1680925448_f181fc129e_z.jpg,Bottle,247346,http://farm6.staticflickr.com/5549/9059305930_c4a034ee08_z.jpg,Clock,205279,http://farm1.staticflickr.com/150/426060680_75f9a0ff64_z.jpg,Clock,157796,http://farm5.staticflickr.com/4032/4291245260_0ed2dbe3eb_z.jpg,Cutlery,401157,http://farm1.staticflickr.com/60/223560190_970113b8e9_z.jpg,None,88576,http://farm5.staticflickr.com/4150/4990887131_93250cfe67_z.jpg,None,,,2021-01-12T01:28:24.698Z,2021-01-12T01:27:52.010Z,2021-01-12T01:28:06.448Z,2021-01-12T01:27:59.832Z,2021-01-12T01:27:57.560Z,2021-01-12T01:28:21.147Z,2021-01-12T01:27:47.926Z,2021-01-12T01:27:50.571Z,2021-01-12T01:27:44.697Z,2021-01-12T01:27:41.993Z,2021-01-12T01:27:12.107Z,2021-01-12T01:27:32.061Z,Win32,en-US,Mon Jan 11 2021 17:27:12 GMT-0800 (Pacific Standard Time),2021-01-12T01:28:24.698Z,None,Clock,None,Cutlery,None,None,Clock,None,None,Cutlery,0,1,1,1,0,0,1,0,1,0,5
35U0MRQMUJ7Q3S2BH5NI7C3DN5WOV2,3J2GQK7M7OVXO0EYPLKZL07N4S8POS,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.21,2021-01-12T01:16:52+00:00,1,BatchId:4300554;OriginalHitTemplateId:928390875;,180,604800,2021-01-19T01:16:52+00:00,,,338JKRMM26ZZ57BKSZ6XF0OMPX7AHD,AJQGWGESKQT4Y,Submitted,2021-01-12T01:22:16+00:00,2021-01-12T01:23:38+00:00,2021-01-19T01:23:38+00:00,,,,82,0% (0/0),0% (0/0),0% (0/0),256799,http://farm3.staticflickr.com/2877/9027017947_ded6a51a83_z.jpg,Clock,141673,http://farm4.staticflickr.com/3477/3294326344_691541cb41_z.jpg,Bottle,350514,http://farm6.staticflickr.com/5444/9068789144_1c64e3bbeb_z.jpg,Handbag,412697,http://farm3.staticflickr.com/2575/3734315383_eab6b8b615_z.jpg,Handbag,149566,http://farm4.staticflickr.com/3404/3562095432_f2f3865e32_z.jpg,Handbag,342724,http://farm3.staticflickr.com/2337/2197862039_cc74a3b512_z.jpg,Cutlery,147068,http://farm3.staticflickr.com/2444/3783645524_e6600a9ca9_z.jpg,Handbag,293579,http://farm4.staticflickr.com/3602/3388379655_04d98c2845_z.jpg,Handbag,565918,http://farm8.staticflickr.com/7213/7402349626_7477aa6b31_z.jpg,Cutlery,276162,http://farm4.staticflickr.com/3104/2478539743_dc5f251744_z.jpg,None,,,2021-01-12T01:22:57.167Z,2021-01-12T01:23:39.339Z,2021-01-12T01:23:34.015Z,2021-01-12T01:23:03.040Z,2021-01-12T01:23:21.344Z,2021-01-12T01:23:10.387Z,2021-01-12T01:23:26.496Z,2021-01-12T01:23:30.064Z,2021-01-12T01:22:33.985Z,2021-01-12T01:22:53.680Z,2021-01-12T01:22:18.116Z,2021-01-12T01:22:21.529Z,Win32,en-US,Mon Jan 11 2021 19:22:18 GMT-0600 (Central Standard Time),2021-01-12T01:23:39.339Z,Clock,Bottle,Handbag,Handbag,None,None,Handbag,Handbag,Cutlery,None,1,1,1,1,0,0,1,1,1,1,8
3P0I4CQYVY73IH2G7FSETEMRUEYOWC,3J2GQK7M7OVXO0EYPLKZL07N4S8POS,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.21,2021-01-12T01:16:53+00:00,1,BatchId:4300554;OriginalHitTemplateId:928390875;,180,604800,2021-01-19T01:16:53+00:00,,,3NKQQ8O39Y5280KGC84YOGLI486DUJ,A2CK0OXMPOR9LE,Submitted,2021-01-12T01:26:55+00:00,2021-01-12T01:29:02+00:00,2021-01-19T01:29:02+00:00,,,,127,0% (0/0),0% (0/0),0% (0/0),140860,http://farm9.staticflickr.com/8089/8597019319_6f793b737c_z.jpg,None,227478,http://farm9.staticflickr.com/8370/8385283194_e1540c8f1d_z.jpg,Handbag,141654,http://farm5.staticflickr.com/4087/5150856559_c5c7f95833_z.jpg,Handbag,569333,http://farm2.staticflickr.com/1156/593053211_873265b43a_z.jpg,Cutlery,196280,http://farm7.staticflickr.com/6113/6327075717_4f0db1dd7e_z.jpg,None,258516,http://farm3.staticflickr.com/2586/4104960283_3cc8bd827c_z.jpg,Bottle,202723,http://farm8.staticflickr.com/7102/7210051842_9515dfae98_z.jpg,Handbag,108695,http://farm3.staticflickr.com/2452/3750568867_4c517e0170_z.jpg,Cutlery,184184,http://farm4.staticflickr.com/3665/10164699545_e0cf1cf1a8_z.jpg,Cutlery,368656,http://farm9.staticflickr.com/8456/8060330418_1f469486c8_z.jpg,Clock,,,2021-01-12T01:28:52.927Z,2021-01-12T01:28:37.805Z,2021-01-12T01:28:56.367Z,2021-01-12T01:28:43.911Z,2021-01-12T01:28:47.460Z,2021-01-12T01:28:36.551Z,2021-01-12T01:29:00.012Z,2021-01-12T01:29:03.108Z,2021-01-12T01:28:39.263Z,2021-01-12T01:28:41.029Z,2021-01-12T01:28:32.113Z,2021-01-12T01:28:34.225Z,Win32,en-US,Mon Jan 11 2021 17:28:32 GMT-0800 (Pacific Standard Time),2021-01-12T01:29:03.108Z,Handbag,None,Handbag,Cutlery,Cutlery,None,None,None,Cutlery,None,0,0,1,1,0,0,0,0,1,0,3
36818Z1KV3DHPF6RNCCUNMRP74ZA3S,3J2GQK7M7OVXO0EYPLKZL07N4S8POS,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.21,2021-01-12T01:16:53+00:00,1,BatchId:4300554;OriginalHitTemplateId:928390875;,180,604800,2021-01-19T01:16:53+00:00,,,3MB8LZR5BFT73G3WVBYK16KPBQAKL9,A3VBNWON5XOUVS,Submitted,2021-01-12T01:22:57+00:00,2021-01-12T01:24:29+00:00,2021-01-19T01:24:29+00:00,,,,92,0% (0/0),0% (0/0),0% (0/0),243823,http://farm8.staticflickr.com/7359/9307449387_964b9e4df8_z.jpg,Clock,189919,http://farm4.staticflickr.com/3654/3327599156_2f0f6b2c10_z.jpg,Bottle,301135,http://farm5.staticflickr.com/4135/4856973633_60deb1c609_z.jpg,Handbag,394210,http://farm3.staticflickr.com/2098/2227837055_bf90cf3ba7_z.jpg,None,459982,http://farm9.staticflickr.com/8104/8487886123_1fa35d1df0_z.jpg,Clock,213677,http://farm9.staticflickr.com/8153/7336566174_a20ddd67a5_z.jpg,Cutlery,59399,http://farm4.staticflickr.com/3776/9472623782_84baac3fa0_z.jpg,Clock,220348,http://farm4.staticflickr.com/3681/10223545666_9eb052b67e_z.jpg,Cutlery,433235,http://farm6.staticflickr.com/5336/9503030103_fbbbbf55d6_z.jpg,None,145843,http://farm3.staticflickr.com/2190/1573089965_39a2118905_z.jpg,None,,,2021-01-12T01:24:20.423Z,2021-01-12T01:24:22.070Z,2021-01-12T01:23:43.114Z,2021-01-12T01:24:26.848Z,2021-01-12T01:24:05.895Z,2021-01-12T01:24:17.392Z,2021-01-12T01:24:19.030Z,2021-01-12T01:24:08.559Z,2021-01-12T01:24:13.278Z,2021-01-12T01:24:03.639Z,2021-01-12T01:22:55.788Z,2021-01-12T01:23:30.273Z,Win32,en-US,Mon Jan 11 2021 19:22:55 GMT-0600 (Central Standard Time),2021-01-12T01:24:26.848Z,Clock,Bottle,Handbag,None,Clock,Cutlery,Clock,Cutlery,None,None,1,1,1,1,1,1,1,1,1,1,10
3PA41K45VN46D2DGE7XHQYS0BSL7PA,3J2GQK7M7OVXO0EYPLKZL07N4S8POS,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.21,2021-01-12T01:16:53+00:00,1,BatchId:4300554;OriginalHitTemplateId:928390875;,180,604800,2021-01-19T01:16:53+00:00,,,3RYC5T2D73TJH5VPDN0OJZFNBS5RP7,A1UC260Q0W2A8,Submitted,2021-01-12T01:28:05+00:00,2021-01-12T01:29:06+00:00,2021-01-19T01:29:06+00:00,,,,61,0% (0/0),0% (0/0),0% (0/0),37931,http://farm6.staticflickr.com/5093/5433620898_018b3df5b1_z.jpg,Cutlery,510859,http://farm3.staticflickr.com/2876/8951021477_09fb156a33_z.jpg,None,218628,http://farm9.staticflickr.com/8287/7720885966_73063fb6b4_z.jpg,Clock,544831,http://farm3.staticflickr.com/2592/3833939228_38c3d6edd7_z.jpg,None,44934,http://farm5.staticflickr.com/4053/4672703894_42b4783af7_z.jpg,Cutlery,181947,http://farm9.staticflickr.com/8310/8060157101_45ce09930d_z.jpg,None,81009,http://farm3.staticflickr.com/2415/1826108171_888b9c2da9_z.jpg,Handbag,486638,http://farm9.staticflickr.com/8421/7784451654_083c56591f_z.jpg,None,82981,http://farm4.staticflickr.com/3108/3133177479_f81b2ac188_z.jpg,None,275242,http://farm9.staticflickr.com/8495/8306974781_a6e17d795b_z.jpg,Clock,,,2021-01-12T01:29:04.002Z,2021-01-12T01:29:01.449Z,2021-01-12T01:28:56.520Z,2021-01-12T01:28:54.432Z,2021-01-12T01:29:05.935Z,2021-01-12T01:28:31.305Z,2021-01-12T01:28:37.536Z,2021-01-12T01:28:42.664Z,2021-01-12T01:28:48.591Z,2021-01-12T01:28:58.103Z,2021-01-12T01:28:06.157Z,2021-01-12T01:28:24.394Z,MacIntel,en-US,Mon Jan 11 2021 20:28:06 GMT-0500 (Eastern Standard Time),2021-01-12T01:29:05.935Z,Cutlery,Cutlery,Clock,None,Cutlery,Cutlery,Handbag,None,Handbag,Clock,1,0,1,1,1,0,1,1,0,1,7
3V0TR1NRVA227BPVNQHDXRJVL4VA4D,3J2GQK7M7OVXO0EYPLKZL07N4S8POS,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.21,2021-01-12T01:16:53+00:00,1,BatchId:4300554;OriginalHitTemplateId:928390875;,180,604800,2021-01-19T01:16:53+00:00,,,3GS6S824SQXOMG0YW2X229I93SIWNI,A3J80KL5F5SKV2,Submitted,2021-01-12T01:17:18+00:00,2021-01-12T01:18:43+00:00,2021-01-19T01:18:43+00:00,,,,85,0% (0/0),0% (0/0),0% (0/0),236312,http://farm8.staticflickr.com/7071/6931854020_5414812a1d_z.jpg,Clock,272626,http://farm4.staticflickr.com/3020/2931032591_cd2b79b1d0_z.jpg,Clock,320059,http://farm4.staticflickr.com/3832/10032014526_1d33cf3048_z.jpg,Cutlery,215443,http://farm4.staticflickr.com/3281/2872666490_f973e510da_z.jpg,Clock,371587,http://farm8.staticflickr.com/7135/7734920662_078ef45867_z.jpg,Cutlery,394529,http://farm1.staticflickr.com/80/282200621_993c361713_z.jpg,Handbag,17203,http://farm1.staticflickr.com/73/177854576_54baa0340e_z.jpg,Clock,8498,http://farm8.staticflickr.com/7010/6784678937_fcae07c632_z.jpg,Clock,537879,http://farm9.staticflickr.com/8096/8403228014_75669be80e_z.jpg,None,442942,http://farm6.staticflickr.com/5494/9505710728_ff1b11c224_z.jpg,Handbag,,,2021-01-12T01:18:23.575Z,2021-01-12T01:18:18.118Z,2021-01-12T01:18:34.615Z,2021-01-12T01:18:12.848Z,2021-01-12T01:18:09.723Z,2021-01-12T01:18:00.226Z,2021-01-12T01:18:31.509Z,2021-01-12T01:17:52.018Z,2021-01-12T01:18:28.705Z,2021-01-12T01:18:41.140Z,2021-01-12T01:17:22.622Z,2021-01-12T01:17:40.472Z,Win32,en-US,Mon Jan 11 2021 19:17:22 GMT-0600 (Central Standard Time),2021-01-12T01:18:41.140Z,Clock,Clock,None,Clock,None,None,Clock,Clock,None,None,1,1,0,1,0,0,1,1,1,0,6
3FULMHZ7OUX39CYKKT7I6IEVFLKM49,3J2GQK7M7OVXO0EYPLKZL07N4S8POS,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.21,2021-01-12T01:16:53+00:00,1,BatchId:4300554;OriginalHitTemplateId:928390875;,180,604800,2021-01-19T01:16:53+00:00,,,3BGYGHDBBXK6LEDYWZABMEZMOQY22H,AZ8JL3QNIPY4U,Submitted,2021-01-12T01:31:59+00:00,2021-01-12T01:34:35+00:00,2021-01-19T01:34:35+00:00,,,,156,0% (0/0),0% (0/0),0% (0/0),165299,http://farm8.staticflickr.com/7209/6938995305_bda937ffa4_z.jpg,Cutlery,565273,http://farm7.staticflickr.com/6213/6345503000_3a3a153bee_z.jpg,Clock,379564,http://farm9.staticflickr.com/8528/8637996387_72a088df1f_z.jpg,Cutlery,283891,http://farm3.staticflickr.com/2368/2314074695_9b0d85f99b_z.jpg,Handbag,384335,http://farm1.staticflickr.com/69/196365217_a07cce0620_z.jpg,Handbag,96825,http://farm5.staticflickr.com/4038/4700293376_160b95ac5c_z.jpg,None,568658,http://farm9.staticflickr.com/8185/8398915563_da5a56d856_z.jpg,Handbag,278371,http://farm9.staticflickr.com/8384/8559868920_19a3507823_z.jpg,Handbag,459303,http://farm9.staticflickr.com/8224/8306839116_7bb0a69bcd_z.jpg,Clock,51985,http://farm7.staticflickr.com/6049/6329686751_997c68fff9_z.jpg,Handbag,,,2021-01-12T01:34:34.300Z,2021-01-12T01:34:29.500Z,2021-01-12T01:34:10.456Z,2021-01-12T01:34:02.554Z,2021-01-12T01:33:57.712Z,2021-01-12T01:33:52.934Z,2021-01-12T01:33:48.391Z,2021-01-12T01:34:17.870Z,2021-01-12T01:34:21.744Z,2021-01-12T01:34:27.238Z,2021-01-12T01:33:30.942Z,2021-01-12T01:33:44.330Z,Win32,en-US,Mon Jan 11 2021 19:33:30 GMT-0600 (Central Standard Time),2021-01-12T01:34:34.300Z,None,Clock,Cutlery,Handbag,Handbag,None,None,Handbag,None,None,0,1,1,1,1,1,0,1,0,0,6
3126F2F5F83RMHSQ1FBNW8KHXFPEP3,3J2GQK7M7OVXO0EYPLKZL07N4S8POS,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.21,2021-01-12T01:16:53+00:00,1,BatchId:4300554;OriginalHitTemplateId:928390875;,180,604800,2021-01-19T01:16:53+00:00,,,3STRJBFXOWRVMTB14K0BNXU653WKTC,A3VBNWON5XOUVS,Submitted,2021-01-12T01:23:23+00:00,2021-01-12T01:25:35+00:00,2021-01-19T01:25:35+00:00,,,,132,0% (0/0),0% (0/0),0% (0/0),260261,http://farm8.staticflickr.com/7163/6565710667_eecd09013c_z.jpg,Cutlery,414822,http://farm1.staticflickr.com/202/473642038_542decdd9f_z.jpg,Handbag,149737,http://farm1.staticflickr.com/134/326364927_7d56aaaf89_z.jpg,Bottle,287998,http://farm9.staticflickr.com/8088/8542956108_8319f8fdcc_z.jpg,Bottle,547229,http://farm9.staticflickr.com/8295/7856402338_97e7d54b44_z.jpg,Clock,348157,http://farm4.staticflickr.com/3140/2658948608_b75e7dbaa8_z.jpg,Handbag,524834,http://farm4.staticflickr.com/3269/3149654340_7ec62cb888_z.jpg,None,119953,http://farm5.staticflickr.com/4004/4650162723_1c4ce38c4b_z.jpg,Handbag,129257,http://farm8.staticflickr.com/7441/8715640945_8a6138ea69_z.jpg,Cutlery,574492,http://farm2.staticflickr.com/1053/1429376084_cedbe72d89_z.jpg,Bottle,,,2021-01-12T01:25:20.020Z,2021-01-12T01:25:16.374Z,2021-01-12T01:25:24.292Z,2021-01-12T01:24:58.934Z,2021-01-12T01:25:11.157Z,2021-01-12T01:25:33.604Z,2021-01-12T01:25:08.420Z,2021-01-12T01:25:14.757Z,2021-01-12T01:25:26.119Z,2021-01-12T01:25:00.589Z,2021-01-12T01:24:50.837Z,2021-01-12T01:24:53.914Z,Win32,en-US,Mon Jan 11 2021 19:24:50 GMT-0600 (Central Standard Time),2021-01-12T01:25:33.604Z,Cutlery,Handbag,None,Bottle,Clock,Handbag,None,Handbag,Cutlery,Bottle,1,1,0,1,1,1,1,1,1,1,9
3VO4XFFP15MRDEEVEKC6Q3IAGO77Q1,3J2GQK7M7OVXO0EYPLKZL07N4S8POS,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.21,2021-01-12T01:16:53+00:00,1,BatchId:4300554;OriginalHitTemplateId:928390875;,180,604800,2021-01-19T01:16:53+00:00,,,3137ONMDKG5OVOXLOYQ1QJ2CVCTEGE,A1UC260Q0W2A8,Submitted,2021-01-12T01:29:59+00:00,2021-01-12T01:30:55+00:00,2021-01-19T01:30:55+00:00,,,,56,0% (0/0),0% (0/0),0% (0/0),409739,http://farm4.staticflickr.com/3815/9375275055_90b2b9a684_z.jpg,Cutlery,517723,http://farm8.staticflickr.com/7433/8790232306_67b42caa21_z.jpg,None,325065,http://farm8.staticflickr.com/7023/6728984799_037da9d54e_z.jpg,Handbag,502894,http://farm1.staticflickr.com/8/12111330_01d62e7045_z.jpg,Handbag,22104,http://farm3.staticflickr.com/2146/2276870628_b3eb1deef8_z.jpg,Cutlery,91935,http://farm9.staticflickr.com/8349/8237321597_0beb5b6278_z.jpg,Handbag,123321,http://farm9.staticflickr.com/8401/8612126138_4c0a6bdc25_z.jpg,None,42619,http://farm4.staticflickr.com/3160/5842742468_be09453938_z.jpg,Handbag,398438,http://farm3.staticflickr.com/2318/2537741029_e5f5e4b5cb_z.jpg,Cutlery,265274,http://farm1.staticflickr.com/124/323472581_7d1a815e1a_z.jpg,Bottle,,,2021-01-12T01:30:48.495Z,2021-01-12T01:30:30.174Z,2021-01-12T01:30:12.151Z,2021-01-12T01:30:43.653Z,2021-01-12T01:30:40.542Z,2021-01-12T01:30:54.910Z,2021-01-12T01:30:16.431Z,2021-01-12T01:30:38.118Z,2021-01-12T01:30:45.718Z,2021-01-12T01:30:23.822Z,2021-01-12T01:29:59.819Z,2021-01-12T01:30:04.179Z,MacIntel,en-US,Mon Jan 11 2021 20:29:59 GMT-0500 (Eastern Standard Time),2021-01-12T01:30:54.910Z,Cutlery,Handbag,Handbag,Handbag,Cutlery,Handbag,None,Handbag,Cutlery,Bottle,1,0,1,1,1,1,1,1,1,1,9
39O0SQZVJN7RPFTVRZ16VTSFCA97R2,3J2GQK7M7OVXO0EYPLKZL07N4S8POS,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.21,2021-01-12T01:16:53+00:00,1,BatchId:4300554;OriginalHitTemplateId:928390875;,180,604800,2021-01-19T01:16:53+00:00,,,3SNVL38CI4SE0C9QIY5LYNU2HHXCKM,A1UC260Q0W2A8,Submitted,2021-01-12T01:31:36+00:00,2021-01-12T01:32:17+00:00,2021-01-19T01:32:17+00:00,,,,41,0% (0/0),0% (0/0),0% (0/0),482177,http://farm7.staticflickr.com/6194/6067189099_aa97156cec_z.jpg,Handbag,120473,http://farm8.staticflickr.com/7256/7573712210_10de98347d_z.jpg,Clock,116577,http://farm7.staticflickr.com/6066/6076894902_a8c297c008_z.jpg,Bottle,34121,http://farm9.staticflickr.com/8521/8671133934_f18cb0f14f_z.jpg,None,178198,http://farm4.staticflickr.com/3054/2318483546_1f2eec372a_z.jpg,Bottle,475889,http://farm8.staticflickr.com/7132/7827958888_68982d1bee_z.jpg,Bottle,211806,http://farm1.staticflickr.com/12/90809275_b8ea616ee2_z.jpg,Bottle,120986,http://farm8.staticflickr.com/7312/8730544805_6728d19f33_z.jpg,Clock,123066,http://farm9.staticflickr.com/8381/8592867110_19a9c80431_z.jpg,Cutlery,236197,http://farm9.staticflickr.com/8158/6955539242_ee98262b9d_z.jpg,Clock,,,2021-01-12T01:31:59.836Z,2021-01-12T01:32:01.876Z,2021-01-12T01:31:45.854Z,2021-01-12T01:32:12.004Z,2021-01-12T01:31:55.829Z,2021-01-12T01:32:15.525Z,2021-01-12T01:32:17.493Z,2021-01-12T01:31:42.700Z,2021-01-12T01:32:04.132Z,2021-01-12T01:32:05.772Z,2021-01-12T01:31:37.329Z,2021-01-12T01:31:40.626Z,MacIntel,en-US,Mon Jan 11 2021 20:31:37 GMT-0500 (Eastern Standard Time),2021-01-12T01:32:17.493Z,Handbag,Clock,Bottle,None,Bottle,Cutlery,Bottle,Clock,Cutlery,Clock,1,1,1,1,1,0,1,1,1,1,9
3KQC8JMJGCSWZ2E5TIMM48ETKZPH3A,3J2GQK7M7OVXO0EYPLKZL07N4S8POS,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.21,2021-01-12T01:16:53+00:00,1,BatchId:4300554;OriginalHitTemplateId:928390875;,180,604800,2021-01-19T01:16:53+00:00,,,3WRFBPLXRAORVIYAMIM0XC7C5ZON33,AMA4SXSYNC35I,Submitted,2021-01-12T01:22:47+00:00,2021-01-12T01:24:37+00:00,2021-01-19T01:24:37+00:00,,,,110,0% (0/0),0% (0/0),0% (0/0),359081,http://farm9.staticflickr.com/8375/8451622845_199c19c529_z.jpg,Cutlery,355169,http://farm8.staticflickr.com/7160/6602610383_1aac075f98_z.jpg,Clock,37789,http://farm1.staticflickr.com/186/436775071_ad5dc1a015_z.jpg,Bottle,382278,http://farm4.staticflickr.com/3783/9164513136_b4d37e2a56_z.jpg,Bottle,348580,http://farm6.staticflickr.com/5340/8892725336_a9ea265fa8_z.jpg,Cutlery,139260,http://farm7.staticflickr.com/6207/6103352201_fceaa1fe8f_z.jpg,Cutlery,504726,http://farm6.staticflickr.com/5059/5499346566_9a63432a7e_z.jpg,Handbag,124178,http://farm7.staticflickr.com/6089/6073819312_15e220a879_z.jpg,Handbag,107004,http://farm6.staticflickr.com/5496/9282412785_08bfa6a2c5_z.jpg,Handbag,192236,http://farm3.staticflickr.com/2745/4393730490_511bcb0623_z.jpg,Bottle,,,2021-01-12T01:24:20.314Z,2021-01-12T01:23:59.167Z,2021-01-12T01:24:31.730Z,2021-01-12T01:23:39.536Z,2021-01-12T01:24:25.841Z,2021-01-12T01:24:06.200Z,2021-01-12T01:23:54.703Z,2021-01-12T01:24:14.081Z,2021-01-12T01:23:47.315Z,2021-01-12T01:24:36.390Z,2021-01-12T01:22:49.122Z,2021-01-12T01:23:23.990Z,Win32,en-US,Mon Jan 11 2021 20:22:49 GMT-0500 (Eastern Standard Time),2021-01-12T01:24:36.390Z,Cutlery,Clock,None,Bottle,Cutlery,Cutlery,Handbag,None,None,Bottle,1,1,0,1,1,1,1,0,0,1,7
3BJKPTD2QCCENDQ242470PKX170RTY,3J2GQK7M7OVXO0EYPLKZL07N4S8POS,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.21,2021-01-12T01:16:53+00:00,1,BatchId:4300554;OriginalHitTemplateId:928390875;,180,604800,2021-01-19T01:16:53+00:00,,,36H9ULYP62UQS4NIRFVA5EFSZ5OFJ0,A3VBNWON5XOUVS,Submitted,2021-01-12T01:23:24+00:00,2021-01-12T01:26:20+00:00,2021-01-19T01:26:20+00:00,,,,176,0% (0/0),0% (0/0),0% (0/0),116656,http://farm1.staticflickr.com/52/154064384_8824ca2e64_z.jpg,Handbag,325955,http://farm4.staticflickr.com/3004/3039329446_0f05b79f0a_z.jpg,Handbag,28134,http://farm6.staticflickr.com/5469/9942501154_355270bb2a_z.jpg,None,1558,http://farm4.staticflickr.com/3654/3389738379_cedc2aab6f_z.jpg,None,191515,http://farm5.staticflickr.com/4084/5198439746_01ceef2ebf_z.jpg,None,511736,http://farm5.staticflickr.com/4095/4750577377_8c280be1dc_z.jpg,None,233975,http://farm5.staticflickr.com/4016/4719943436_25d1c4ebe1_z.jpg,Bottle,353938,http://farm4.staticflickr.com/3718/9445254587_7412405a13_z.jpg,Bottle,513066,http://farm4.staticflickr.com/3614/3533253555_2f134f85b8_z.jpg,None,216677,http://farm4.staticflickr.com/3309/3197921218_7ea0949606_z.jpg,Bottle,,,2021-01-12T01:25:46.332Z,2021-01-12T01:26:09.259Z,2021-01-12T01:25:51.438Z,2021-01-12T01:25:58.548Z,2021-01-12T01:26:12.084Z,2021-01-12T01:25:53.614Z,2021-01-12T01:26:01.356Z,2021-01-12T01:26:04.051Z,2021-01-12T01:26:18.235Z,2021-01-12T01:25:48.869Z,2021-01-12T01:25:34.803Z,2021-01-12T01:25:43.300Z,Win32,en-US,Mon Jan 11 2021 19:25:34 GMT-0600 (Central Standard Time),2021-01-12T01:26:18.235Z,None,None,None,None,Handbag,None,Bottle,Handbag,Cutlery,Bottle,0,0,1,1,0,1,1,0,0,1,5
