HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.id_0,Input.url_0,Input.label_0,Input.id_1,Input.url_1,Input.label_1,Input.id_2,Input.url_2,Input.label_2,Input.id_3,Input.url_3,Input.label_3,Input.id_4,Input.url_4,Input.label_4,Approve,Reject,complete-time-0,complete-time-1,complete-time-2,complete-time-3,complete-time-4,load-time,start-time,worker-platform,worker-language,worker-local-time,end-time,Answer.label_0,Answer.label_1,Answer.label_2,Answer.label_3,Answer.label_4,is-correct_0,is-correct_1,is-correct_2,is-correct_3,is-correct_4,total-correct
3YZ7A3YHR5TO3QFPIVMENJJF779S5A,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:29+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:29+00:00,,,3YZ8UPK3VTMS38E2CC9N4A30JB8UCK,A2Q09LYMRLJW48,Submitted,2021-01-12T16:01:42+00:00,2021-01-12T16:02:33+00:00,2021-01-19T16:02:33+00:00,,,,51,0% (0/0),0% (0/0),0% (0/0),375464,http://farm9.staticflickr.com/8351/8315131764_3a25a527f7_z.jpg,NoChair,182775,http://farm4.staticflickr.com/3255/3161248505_8601edb714_z.jpg,NoChair,351403,http://farm9.staticflickr.com/8487/8215795248_4290c01be9_z.jpg,NoChair,279145,http://farm5.staticflickr.com/4057/4597170077_ba86f04dab_z.jpg,NoChair,103332,http://farm2.staticflickr.com/1028/1164319742_5e9c6228c7_z.jpg,Chair,,,2021-01-12T16:02:27.731Z,2021-01-12T16:02:15.480Z,2021-01-12T16:02:34.643Z,2021-01-12T16:02:21.666Z,2021-01-12T16:02:09.667Z,2021-01-12T16:01:44.785Z,2021-01-12T16:02:00.503Z,Win32,en-US,Tue Jan 12 2021 10:01:44 GMT-0600 (Central Standard Time),2021-01-12T16:02:34.643Z,NoChair,NoChair,NoChair,NoChair,Chair,1,1,1,1,1,5
39O6Z4JLX2XDX1G3IWAEQPU6ZADXVU,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:29+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:29+00:00,,,3RXPCZQMQPBPBN39CAVMJZJI6631G2,A25FHFTKE1TYA5,Submitted,2021-01-12T16:02:06+00:00,2021-01-12T16:03:55+00:00,2021-01-19T16:03:55+00:00,,,,109,0% (0/0),0% (0/0),0% (0/0),301671,http://farm9.staticflickr.com/8249/8525575685_593e20a343_z.jpg,Chair,555217,http://farm1.staticflickr.com/51/136475859_69dbe3d5b7_z.jpg,NoChair,475593,http://farm9.staticflickr.com/8456/8047342107_5f1526710e_z.jpg,Chair,243199,http://farm3.staticflickr.com/2240/2387644046_73cfeb9216_z.jpg,NoChair,179960,http://farm7.staticflickr.com/6070/6052100133_4c1eb6b416_z.jpg,Chair,,,2021-01-12T16:03:39.443Z,2021-01-12T16:03:56.686Z,2021-01-12T16:03:48.917Z,2021-01-12T16:03:52.429Z,2021-01-12T16:03:35.554Z,2021-01-12T16:02:11.010Z,2021-01-12T16:03:27.067Z,Win32,en-US,Tue Jan 12 2021 08:02:11 GMT-0800 (Pacific Standard Time),2021-01-12T16:03:56.686Z,Chair,NoChair,NoChair,NoChair,Chair,1,1,0,1,1,4
389A2A304OI9124SO3Q2RJJ64WD0C4,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:29+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:29+00:00,,,3TU5ZICBRD1YZCH8ER9DSNASQZH8QN,A34U4186EW0B9X,Submitted,2021-01-12T15:59:03+00:00,2021-01-12T16:00:04+00:00,2021-01-19T16:00:04+00:00,,,,61,0% (0/0),0% (0/0),0% (0/0),520879,http://farm4.staticflickr.com/3183/3076377475_62e2c61f39_z.jpg,Chair,535795,http://farm4.staticflickr.com/3650/3555393821_88a8074900_z.jpg,NoChair,43664,http://farm8.staticflickr.com/7353/9722325152_b28853088e_z.jpg,NoChair,510735,http://farm8.staticflickr.com/7148/6429288675_6fb97fe9df_z.jpg,Chair,338746,http://farm6.staticflickr.com/5143/5596077177_a1ca45d96b_z.jpg,Chair,,,2021-01-12T15:59:50.123Z,2021-01-12T15:59:54.417Z,2021-01-12T16:00:03.865Z,2021-01-12T15:59:44.786Z,2021-01-12T15:59:59.905Z,2021-01-12T15:59:23.086Z,2021-01-12T15:59:34.119Z,Win32,en-US,Tue Jan 12 2021 10:59:23 GMT-0500 (Eastern Standard Time),2021-01-12T16:00:03.865Z,Chair,Chair,NoChair,Chair,Chair,1,0,1,1,1,4
3SBX2M1TKDNUURWCCMEZNRY0PNU4QT,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:29+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:29+00:00,,,3TPWUS5F8915VC377COOMYOX4RJWCL,A5X74I5OICJT9,Submitted,2021-01-12T16:00:48+00:00,2021-01-12T16:02:31+00:00,2021-01-19T16:02:31+00:00,,,,103,0% (0/0),0% (0/0),0% (0/0),322239,http://farm3.staticflickr.com/2600/4044056344_6849952903_z.jpg,NoChair,185502,http://farm8.staticflickr.com/7395/9961325523_afdd606a42_z.jpg,NoChair,193042,http://farm5.staticflickr.com/4046/4174993981_60f34271b7_z.jpg,NoChair,321344,http://farm8.staticflickr.com/7368/9353537498_294534456d_z.jpg,NoChair,342479,http://farm9.staticflickr.com/8468/8130951412_4e863bd12f_z.jpg,Chair,,,2021-01-12T16:02:24.616Z,2021-01-12T16:02:11.976Z,2021-01-12T16:02:19.047Z,2021-01-12T16:02:15.663Z,2021-01-12T16:02:28.143Z,2021-01-12T16:01:55.772Z,2021-01-12T16:02:05.690Z,Win32,en-US,Tue Jan 12 2021 11:01:55 GMT-0500 (Eastern Standard Time),2021-01-12T16:02:28.143Z,NoChair,NoChair,Chair,NoChair,Chair,1,1,0,1,1,4
3G57RS03HH5VYRYROG78W16B9DB25I,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:29+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:29+00:00,,,3KGTPGBS6XLF5QM0FJKHSXUE7KX2UL,A1TEXCUTI4IUUN,Submitted,2021-01-12T16:12:23+00:00,2021-01-12T16:13:16+00:00,2021-01-19T16:13:16+00:00,,,,53,0% (0/0),0% (0/0),0% (0/0),517246,http://farm8.staticflickr.com/7377/9743159234_8191ef9f9f_z.jpg,NoChair,420914,http://farm2.staticflickr.com/1267/1063956154_7487e34e40_z.jpg,Chair,275793,http://farm3.staticflickr.com/2345/2343274123_c171a3d309_z.jpg,NoChair,269738,http://farm9.staticflickr.com/8360/8363733790_48dc3138a5_z.jpg,NoChair,265777,http://farm4.staticflickr.com/3820/9108526928_318582cc7f_z.jpg,NoChair,,,2021-01-12T16:12:59.197Z,2021-01-12T16:13:16.643Z,2021-01-12T16:13:02.684Z,2021-01-12T16:13:10.670Z,2021-01-12T16:13:07.378Z,2021-01-12T16:12:45.713Z,2021-01-12T16:12:56.954Z,Win32,es-ES,Tue Jan 12 2021 12:12:45 GMT-0400 (Venezuela Time),2021-01-12T16:13:16.643Z,NoChair,Chair,NoChair,NoChair,NoChair,1,1,1,1,1,5
37VHPF5VYC3RJR9VJ73HKYPONUPC83,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:29+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:29+00:00,,,345LHZDEDXS4Q8IJJJYMB7Z6DYUU3L,A2DYXKOHDDY9EG,Submitted,2021-01-12T15:56:38+00:00,2021-01-12T15:58:19+00:00,2021-01-19T15:58:19+00:00,,,,101,0% (0/0),0% (0/0),0% (0/0),6921,http://farm8.staticflickr.com/7044/6900190280_4b2cb5bd51_z.jpg,NoChair,123799,http://farm5.staticflickr.com/4061/4701207999_d53b52cfcd_z.jpg,Chair,347228,http://farm5.staticflickr.com/4007/4618112310_f7cc329920_z.jpg,Chair,138204,http://farm3.staticflickr.com/2320/2091764615_f168a4e968_z.jpg,NoChair,325873,http://farm4.staticflickr.com/3019/5845939349_b6b466579a_z.jpg,NoChair,,,2021-01-12T15:58:18.597Z,2021-01-12T15:57:22.312Z,2021-01-12T15:58:10.667Z,2021-01-12T15:57:51.119Z,2021-01-12T15:58:02.311Z,2021-01-12T15:56:39.357Z,2021-01-12T15:57:16.383Z,Win32,en-US,Tue Jan 12 2021 10:56:39 GMT-0500 (Eastern Standard Time),2021-01-12T15:58:18.597Z,NoChair,Chair,Chair,NoChair,NoChair,1,1,1,1,1,5
32LAQ1JNT9P635IJ8WZC507H87GUTJ,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:29+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:29+00:00,,,3X4JMASXCM9TDHAG05Z84J9BL140BG,A16SEKJCIC6HUS,Submitted,2021-01-12T15:58:58+00:00,2021-01-12T16:00:34+00:00,2021-01-19T16:00:34+00:00,,,,96,0% (0/0),0% (0/0),0% (0/0),213599,http://farm9.staticflickr.com/8244/8552783843_7073765b47_z.jpg,Chair,551657,http://farm6.staticflickr.com/5492/9075051966_2b73fff4e5_z.jpg,NoChair,413736,http://farm1.staticflickr.com/23/89721544_0c3845a923_z.jpg,NoChair,282711,http://farm1.staticflickr.com/40/125868177_f857b0378c_z.jpg,Chair,68155,http://farm8.staticflickr.com/7203/6892722499_5587564338_z.jpg,NoChair,,,2021-01-12T16:00:22.719Z,2021-01-12T16:00:31.871Z,2021-01-12T16:00:25.303Z,2021-01-12T16:00:27.535Z,2021-01-12T16:00:18.536Z,2021-01-12T15:59:47.679Z,2021-01-12T16:00:15.863Z,Win32,en-US,Tue Jan 12 2021 10:59:47 GMT-0500 (Eastern Standard Time),2021-01-12T16:00:31.871Z,NoChair,NoChair,NoChair,Chair,NoChair,0,1,1,1,1,4
3XUSYT70IT1J6UA6OZLDBP1OPWP0D4,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:30+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:30+00:00,,,3PEIJLRY6TTTYAE2Y8KB0B97596XWN,A22AWJWQF7414N,Submitted,2021-01-12T16:00:12+00:00,2021-01-12T16:01:51+00:00,2021-01-19T16:01:51+00:00,,,,99,0% (0/0),0% (0/0),0% (0/0),23451,http://farm3.staticflickr.com/2833/9765458514_693d99ddf8_z.jpg,NoChair,495149,http://farm1.staticflickr.com/225/505324378_2707a08c12_z.jpg,Chair,236057,http://farm1.staticflickr.com/47/134273400_a405e0c3ff_z.jpg,NoChair,433822,http://farm3.staticflickr.com/2843/9267490538_c697f54a32_z.jpg,NoChair,349103,http://farm3.staticflickr.com/2037/2439971453_d25108ebce_z.jpg,Chair,,,2021-01-12T16:01:25.213Z,2021-01-12T16:01:29.298Z,2021-01-12T16:01:21.095Z,2021-01-12T16:01:37.262Z,2021-01-12T16:01:49.964Z,2021-01-12T16:00:52.353Z,2021-01-12T16:01:15.549Z,Win32,en-US,Tue Jan 12 2021 10:00:52 GMT-0600 (Central Standard Time),2021-01-12T16:01:49.964Z,NoChair,Chair,NoChair,NoChair,Chair,1,1,1,1,1,5
3ICOHX7ENCBOY0O6KUWXH7J9P8Q0EX,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:30+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:30+00:00,,,31LM9EDVOLS2GW0ZP3ENDJO11ZOJNV,A2BSULOV6QDJ0P,Submitted,2021-01-12T16:01:41+00:00,2021-01-12T16:02:28+00:00,2021-01-19T16:02:28+00:00,,,,47,0% (0/0),0% (0/0),0% (0/0),473575,http://farm1.staticflickr.com/192/503952062_cae0efc6e2_z.jpg,NoChair,78663,http://farm8.staticflickr.com/7314/9272235993_85ccf56b83_z.jpg,NoChair,277326,http://farm8.staticflickr.com/7252/7478489096_02f18c4c37_z.jpg,Chair,296997,http://farm9.staticflickr.com/8254/8621491082_03ae07324b_z.jpg,NoChair,573132,http://farm9.staticflickr.com/8428/7722572846_a2060713d7_z.jpg,Chair,,,2021-01-12T16:02:04.392Z,2021-01-12T16:02:27.516Z,2021-01-12T16:02:23.436Z,2021-01-12T16:02:07.980Z,2021-01-12T16:01:57.161Z,2021-01-12T16:01:41.710Z,2021-01-12T16:01:50.132Z,Win32,en-US,Tue Jan 12 2021 11:01:41 GMT-0500 (Eastern Standard Time),2021-01-12T16:02:27.516Z,Chair,NoChair,NoChair,NoChair,Chair,0,1,0,1,1,3
36BTXXLZ2V8U6SBCP13ZSH85L9W4RU,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:30+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:30+00:00,,,3NGMS9VZTLIAN21M8P4PQGN061LFFH,A22AWJWQF7414N,Submitted,2021-01-12T15:59:06+00:00,2021-01-12T16:00:48+00:00,2021-01-19T16:00:48+00:00,,,,102,0% (0/0),0% (0/0),0% (0/0),428576,http://farm9.staticflickr.com/8048/8117137390_78b71ef97e_z.jpg,Chair,393814,http://farm3.staticflickr.com/2568/3919758209_47befc2ec2_z.jpg,Chair,540831,http://farm4.staticflickr.com/3069/3114182134_b09d393af6_z.jpg,NoChair,114153,http://farm8.staticflickr.com/7201/6912970403_90767838b9_z.jpg,NoChair,327979,http://farm9.staticflickr.com/8391/8573646068_e9282eff77_z.jpg,NoChair,,,2021-01-12T16:00:30.669Z,2021-01-12T16:00:40.839Z,2021-01-12T16:00:44.858Z,2021-01-12T16:00:47.799Z,2021-01-12T16:00:35.135Z,2021-01-12T16:00:04.271Z,2021-01-12T16:00:22.919Z,Win32,en-US,Tue Jan 12 2021 10:00:04 GMT-0600 (Central Standard Time),2021-01-12T16:00:47.799Z,Chair,Chair,NoChair,NoChair,NoChair,1,1,1,1,1,5
3T2HW4QDUV7RXWS5OZ9VKUKZ707C9S,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:30+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:30+00:00,,,39KFRKBFINVAT6VACIF32V3U4D1OY8,AAQREZOK13OV7,Submitted,2021-01-12T15:55:44+00:00,2021-01-12T15:57:33+00:00,2021-01-19T15:57:33+00:00,,,,109,0% (0/0),0% (0/0),0% (0/0),167028,http://farm8.staticflickr.com/7166/6745348857_3c06cab33e_z.jpg,Chair,60515,http://farm1.staticflickr.com/31/95199151_84e0237303_z.jpg,NoChair,196138,http://farm3.staticflickr.com/2682/4407113177_34d6d5401c_z.jpg,NoChair,388255,http://farm1.staticflickr.com/108/278855162_3402f8c52f_z.jpg,Chair,532799,http://farm5.staticflickr.com/4005/4340840789_7b296f917d_z.jpg,NoChair,,,2021-01-12T15:57:29.915Z,2021-01-12T15:57:28.695Z,2021-01-12T15:57:23.266Z,2021-01-12T15:57:16.627Z,2021-01-12T15:57:25.912Z,2021-01-12T15:57:02.788Z,2021-01-12T15:57:10.396Z,Win32,en-US,Tue Jan 12 2021 10:57:02 GMT-0500 (Eastern Standard Time),2021-01-12T15:57:29.915Z,Chair,Chair,NoChair,Chair,NoChair,1,0,1,1,1,4
3YKP7CX6G2F498C6V2FGVENBUPJ7B4,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:30+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:30+00:00,,,3NQL1CS15R85JQ47DU1HXNX206ZYVL,A2ODQ8SXX5HTZV,Submitted,2021-01-12T16:01:58+00:00,2021-01-12T16:03:05+00:00,2021-01-19T16:03:05+00:00,,,,67,0% (0/0),0% (0/0),0% (0/0),176192,http://farm3.staticflickr.com/2531/3984619792_c79edd63b2_z.jpg,Chair,14367,http://farm5.staticflickr.com/4107/4967031315_6f7aeb89b0_z.jpg,Chair,314864,http://farm9.staticflickr.com/8384/8514245385_9c62da058a_z.jpg,NoChair,123512,http://farm4.staticflickr.com/3085/2557325046_c42fc2119c_z.jpg,NoChair,164091,http://farm7.staticflickr.com/6206/6034064036_e54daa5c04_z.jpg,NoChair,,,2021-01-12T16:02:58.403Z,2021-01-12T16:02:39.808Z,2021-01-12T16:02:44.755Z,2021-01-12T16:02:51.643Z,2021-01-12T16:03:03.170Z,2021-01-12T16:01:58.051Z,2021-01-12T16:02:33.994Z,Win32,en-US,Tue Jan 12 2021 10:01:58 GMT-0600 (Central Standard Time),2021-01-12T16:03:03.170Z,Chair,NoChair,NoChair,NoChair,NoChair,1,0,1,1,1,4
3QI9WAYOGQBKMUF3NEWJFPXF32KS6Q,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:30+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:30+00:00,,,3DYGAII7PL8J54GP08BOE95IF9HQPP,A5X74I5OICJT9,Submitted,2021-01-12T16:00:12+00:00,2021-01-12T16:01:54+00:00,2021-01-19T16:01:54+00:00,,,,102,0% (0/0),0% (0/0),0% (0/0),571835,http://farm5.staticflickr.com/4152/5196325445_9788d2850c_z.jpg,NoChair,242847,http://farm4.staticflickr.com/3361/3484173483_49b5f04b49_z.jpg,Chair,445334,http://farm8.staticflickr.com/7047/8688349939_6b61373dba_z.jpg,Chair,301160,http://farm4.staticflickr.com/3544/3652441562_14049fb801_z.jpg,Chair,561500,http://farm3.staticflickr.com/2578/5816467500_5ba0898f5f_z.jpg,Chair,,,2021-01-12T16:01:34.419Z,2021-01-12T16:01:38.705Z,2021-01-12T16:01:50.073Z,2021-01-12T16:01:45.712Z,2021-01-12T16:01:41.721Z,2021-01-12T16:00:34.100Z,2021-01-12T16:01:27.553Z,Win32,en-US,Tue Jan 12 2021 11:00:34 GMT-0500 (Eastern Standard Time),2021-01-12T16:01:50.073Z,NoChair,Chair,Chair,NoChair,NoChair,1,1,1,0,0,3
302OLP89DZ752F2AG5NVGPVJDIPCA7,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:30+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:30+00:00,,,3JPSL1DZ5SZRF3XVVX1AKKLIBCUNAJ,A1TEXCUTI4IUUN,Submitted,2021-01-12T16:04:48+00:00,2021-01-12T16:05:39+00:00,2021-01-19T16:05:39+00:00,,,,51,0% (0/0),0% (0/0),0% (0/0),2431,http://farm8.staticflickr.com/7383/9120002127_dfc92d5b80_z.jpg,NoChair,265908,http://farm8.staticflickr.com/7225/7150855085_5218c2bce5_z.jpg,Chair,545900,http://farm8.staticflickr.com/7297/9480273501_8f52e26a8f_z.jpg,Chair,175336,http://farm8.staticflickr.com/7070/6892748179_e3b45f0322_z.jpg,Chair,8688,http://farm8.staticflickr.com/7091/7177793749_3cb3cb8ce1_z.jpg,NoChair,,,2021-01-12T16:05:37.248Z,2021-01-12T16:05:34.101Z,2021-01-12T16:05:39.357Z,2021-01-12T16:05:30.791Z,2021-01-12T16:05:35.483Z,2021-01-12T16:05:08.974Z,2021-01-12T16:05:23.385Z,Win32,es-ES,Tue Jan 12 2021 12:05:08 GMT-0400 (Venezuela Time),2021-01-12T16:05:39.357Z,NoChair,Chair,NoChair,NoChair,NoChair,1,1,0,0,1,3
3TUOHPJXYHXQCQG886FACRDK6JFXW4,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:30+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:30+00:00,,,3Y5140Z9DXG6O6S6N06F57EWOZ2PIN,A23ONWDSVICDCY,Submitted,2021-01-12T16:19:57+00:00,2021-01-12T16:20:20+00:00,2021-01-19T16:20:20+00:00,,,,23,0% (0/0),0% (0/0),0% (0/0),356174,http://farm8.staticflickr.com/7314/9673212602_72b80fe04d_z.jpg,Chair,486045,http://farm8.staticflickr.com/7159/6403765897_446f3d0a2f_z.jpg,NoChair,540872,http://farm4.staticflickr.com/3112/3223315999_deb8042926_z.jpg,Chair,24625,http://farm4.staticflickr.com/3208/2860874482_fa2bf223d4_z.jpg,Chair,505754,http://farm5.staticflickr.com/4040/4532941137_7bd32801ec_z.jpg,NoChair,,,2021-01-12T16:20:14.760Z,2021-01-12T16:20:19.614Z,2021-01-12T16:20:15.992Z,2021-01-12T16:20:18.172Z,2021-01-12T16:20:17.105Z,2021-01-12T16:20:04.651Z,2021-01-12T16:20:09.775Z,MacIntel,en-US,Tue Jan 12 2021 11:20:04 GMT-0500 (Eastern Standard Time),2021-01-12T16:20:19.614Z,Chair,Chair,Chair,Chair,NoChair,1,0,1,1,1,4
3087LXLJ6MGG4EO2F5G3ZP491950FF,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:30+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:30+00:00,,,3KV0LJBBH2LDW2YCL78W2VLS6Q9MRR,A23ONWDSVICDCY,Submitted,2021-01-12T16:08:50+00:00,2021-01-12T16:10:44+00:00,2021-01-19T16:10:44+00:00,,,,114,0% (0/0),0% (0/0),0% (0/0),431854,http://farm4.staticflickr.com/3025/2640159074_5086448c65_z.jpg,Chair,546311,http://farm9.staticflickr.com/8038/8026779869_972f950d56_z.jpg,NoChair,790,http://farm9.staticflickr.com/8292/7866247804_e0486b75b8_z.jpg,Chair,415787,http://farm7.staticflickr.com/6125/5994953375_7359a23d24_z.jpg,NoChair,333237,http://farm9.staticflickr.com/8343/8243863505_1a1b413d5c_z.jpg,Chair,,,2021-01-12T16:10:41.606Z,2021-01-12T16:10:40.745Z,2021-01-12T16:10:42.883Z,2021-01-12T16:10:43.872Z,2021-01-12T16:10:39.850Z,2021-01-12T16:10:34.101Z,2021-01-12T16:10:38.720Z,MacIntel,en-US,Tue Jan 12 2021 11:10:34 GMT-0500 (Eastern Standard Time),2021-01-12T16:10:43.872Z,NoChair,NoChair,Chair,Chair,Chair,0,1,1,0,1,3
3WRBLBQ2GR8MIEKXQPMLHA4L2O50GE,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:30+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:30+00:00,,,3L4D84MILZSA60EOM5JA8ZR5FNFJHM,A22AWJWQF7414N,Submitted,2021-01-12T16:01:19+00:00,2021-01-12T16:02:37+00:00,2021-01-19T16:02:37+00:00,,,,78,0% (0/0),0% (0/0),0% (0/0),537656,http://farm3.staticflickr.com/2795/4393291687_97f41b7c14_z.jpg,NoChair,167572,http://farm6.staticflickr.com/5181/5640302114_8a36987a52_z.jpg,Chair,260974,http://farm4.staticflickr.com/3303/4625221416_0bf01ea6ee_z.jpg,Chair,328217,http://farm2.staticflickr.com/1187/883045103_56ed949b23_z.jpg,Chair,477112,http://farm3.staticflickr.com/2157/2418183795_65eaf0f863_z.jpg,NoChair,,,2021-01-12T16:02:31.427Z,2021-01-12T16:02:25.758Z,2021-01-12T16:02:28.399Z,2021-01-12T16:02:22.370Z,2021-01-12T16:02:35.210Z,2021-01-12T16:01:54.690Z,2021-01-12T16:02:17.236Z,Win32,en-US,Tue Jan 12 2021 10:01:54 GMT-0600 (Central Standard Time),2021-01-12T16:02:35.210Z,NoChair,NoChair,Chair,NoChair,NoChair,1,0,1,0,1,3
309D674SHZLALP72MJNRB0FPV0ACB2,3TLBHISGTOL6I2JNWXXGPLITY7PABT,Decide if these images contain a chair,You see an image. Your task is to decide if there is a chair in this image.,"image, classification",$0.10,2021-01-12T15:55:30+00:00,1,BatchId:4301018;OriginalHitTemplateId:928390875;,120,604800,2021-01-19T15:55:30+00:00,,,3H8DHMCCW9BO54F4IU0WITCK2KLKDC,AVPZJ69E3WFYM,Submitted,2021-01-12T15:55:51+00:00,2021-01-12T15:56:58+00:00,2021-01-19T15:56:58+00:00,,,,67,0% (0/0),0% (0/0),0% (0/0),100132,http://farm9.staticflickr.com/8527/8527898063_865e89b039_z.jpg,NoChair,341603,http://farm5.staticflickr.com/4091/4847547071_9294c38bb4_z.jpg,Chair,310780,http://farm1.staticflickr.com/53/136531317_07d0038b43_z.jpg,NoChair,485649,http://farm3.staticflickr.com/2620/3688412368_f8291e5f54_z.jpg,Chair,580410,http://farm3.staticflickr.com/2582/4136717151_55c0b4d555_z.jpg,Chair,,,2021-01-12T15:56:57.809Z,2021-01-12T15:56:28.574Z,2021-01-12T15:56:36.334Z,2021-01-12T15:56:42.012Z,2021-01-12T15:56:51.766Z,2021-01-12T15:56:02.167Z,2021-01-12T15:56:12.997Z,Win32,en-US,Tue Jan 12 2021 07:56:02 GMT-0800 (Pacific Standard Time),2021-01-12T15:56:57.809Z,NoChair,NoChair,NoChair,NoChair,Chair,1,0,1,0,1,3
