HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.id_0,Input.url_0,Input.label_0,Input.id_1,Input.url_1,Input.label_1,Input.id_2,Input.url_2,Input.label_2,Input.id_3,Input.url_3,Input.label_3,Input.id_4,Input.url_4,Input.label_4,Approve,Reject,complete-time-0,complete-time-1,complete-time-2,complete-time-3,complete-time-4,load-time,start-time,worker-platform,worker-language,worker-local-time,end-time,Answer.label_0,Answer.label_1,Answer.label_2,Answer.label_3,Answer.label_4,is-correct_0,is-correct_1,is-correct_2,is-correct_3,is-correct_4,total-correct
39N6W9XWRDNJF9GIYXXU92Y5E34GYJ,30MUBYSPBN2BB19BJAW09OVP775SKR,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.13,2021-01-15T14:25:29+00:00,1,BatchId:4304364;OriginalHitTemplateId:928390875;,120,604800,2021-01-22T14:25:29+00:00,,,3JAOYWH7VI4NMKK5RE7VBX690A0L9A,A26LJ076U3BVM9,Submitted,2021-01-15T14:27:36+00:00,2021-01-15T14:28:23+00:00,2021-01-22T14:28:23+00:00,,,,47,0% (0/0),0% (0/0),0% (0/0),272741,http://farm3.staticflickr.com/2450/3605777312_a935aa6da2_z.jpg,None,334529,http://farm6.staticflickr.com/5453/9589538671_b15c58b5e8_z.jpg,Cutlery,535852,http://farm4.staticflickr.com/3571/3673700251_58eb6223aa_z.jpg,None,88225,http://farm4.staticflickr.com/3822/8994501286_f8280b46b5_z.jpg,None,511379,http://farm9.staticflickr.com/8245/8640475963_000969b513_z.jpg,Clock,,,2021-01-15T14:28:11.979Z,2021-01-15T14:28:04.659Z,2021-01-15T14:28:18.369Z,2021-01-15T14:28:22.719Z,2021-01-15T14:28:14.154Z,2021-01-15T14:27:37.786Z,2021-01-15T14:27:53.766Z,MacIntel,en-US,Fri Jan 15 2021 09:27:37 GMT-0500 (Eastern Standard Time),2021-01-15T14:28:22.719Z,None,Cutlery,None,None,Clock,1,1,1,1,1,5
3ATYLI1PRT2HCX2H0G9Z4OSJSLMJOF,30MUBYSPBN2BB19BJAW09OVP775SKR,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.13,2021-01-15T14:25:27+00:00,1,BatchId:4304364;OriginalHitTemplateId:928390875;,120,604800,2021-01-22T14:25:27+00:00,,,3EKVH9QMEY4TOOBETOUSIXQQLVOD2U,A184YG0IZG4ODY,Submitted,2021-01-15T14:27:34+00:00,2021-01-15T14:29:14+00:00,2021-01-22T14:29:14+00:00,,,,100,0% (0/0),0% (0/0),0% (0/0),33130,http://farm6.staticflickr.com/5209/5364993828_2fb1d166a2_z.jpg,Cutlery,235575,http://farm8.staticflickr.com/7334/8855147849_3678e34584_z.jpg,Cutlery,97272,http://farm6.staticflickr.com/5307/5571099339_a93115088c_z.jpg,Bottle,368588,http://farm3.staticflickr.com/2702/5852317142_ed0be4d607_z.jpg,Bottle,303670,http://farm4.staticflickr.com/3659/3845292730_123ed322db_z.jpg,Bottle,,,2021-01-15T14:28:56.938Z,2021-01-15T14:28:53.490Z,2021-01-15T14:29:00.041Z,2021-01-15T14:29:09.385Z,2021-01-15T14:28:49.522Z,2021-01-15T14:27:33.481Z,2021-01-15T14:28:39.241Z,Win32,en-GB,Fri Jan 15 2021 06:27:33 GMT-0800 (Pacific Standard Time),2021-01-15T14:29:09.385Z,Cutlery,Cutlery,Bottle,Cutlery,Bottle,1,1,1,0,1,4
3CZH926SICE5XO673VJZTA9M6MQ4E5,30MUBYSPBN2BB19BJAW09OVP775SKR,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.13,2021-01-15T14:25:28+00:00,1,BatchId:4304364;OriginalHitTemplateId:928390875;,120,604800,2021-01-22T14:25:28+00:00,,,3KB8R4ZV1E7QOLL1E7OBPBWRSTHGB9,A14OPFM8OFA4WF,Submitted,2021-01-15T14:27:49+00:00,2021-01-15T14:28:14+00:00,2021-01-22T14:28:14+00:00,,,,25,0% (0/0),0% (0/0),0% (0/0),130465,http://farm8.staticflickr.com/7106/7616873222_8dde05baab_z.jpg,Clock,246496,http://farm6.staticflickr.com/5130/5284227502_b55d13da71_z.jpg,Cutlery,58241,http://farm4.staticflickr.com/3045/3055135857_d7bc90c492_z.jpg,Clock,460234,http://farm9.staticflickr.com/8367/8591113458_132e0179c1_z.jpg,None,249251,http://farm7.staticflickr.com/6037/6866011480_545a04817d_z.jpg,Handbag,,,2021-01-15T14:28:09.471Z,2021-01-15T14:28:00.215Z,2021-01-15T14:28:02.582Z,2021-01-15T14:28:06.910Z,2021-01-15T14:28:13.718Z,2021-01-15T14:27:51.937Z,2021-01-15T14:27:56.342Z,Win32,en-US,Fri Jan 15 2021 09:27:51 GMT-0500 (Eastern Standard Time),2021-01-15T14:28:13.718Z,Clock,Cutlery,Clock,None,Handbag,1,1,1,1,1,5
3CZH926SICE5XO673VJZTA9M6MQE4F,30MUBYSPBN2BB19BJAW09OVP775SKR,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.13,2021-01-15T14:25:27+00:00,1,BatchId:4304364;OriginalHitTemplateId:928390875;,120,604800,2021-01-22T14:25:27+00:00,,,38SKSKU7R1XGXLD8V8D8OQ5CJ0OLIU,AX4JV3CD710BF,Submitted,2021-01-15T14:34:05+00:00,2021-01-15T14:35:12+00:00,2021-01-22T14:35:12+00:00,,,,67,0% (0/0),0% (0/0),0% (0/0),76625,http://farm3.staticflickr.com/2823/9922618715_4403d92982_z.jpg,Handbag,287723,http://farm4.staticflickr.com/3589/4026365920_092eb5df04_z.jpg,Bottle,514839,http://farm8.staticflickr.com/7003/6829012075_34680d284a_z.jpg,None,76082,http://farm6.staticflickr.com/5167/5245266390_c39172627f_z.jpg,Handbag,396387,http://farm5.staticflickr.com/4110/4977384251_7b84f67607_z.jpg,Cutlery,,,2021-01-15T14:34:56.478Z,2021-01-15T14:34:37.680Z,2021-01-15T14:35:05.538Z,2021-01-15T14:34:48.374Z,2021-01-15T14:35:10.351Z,2021-01-15T14:34:09.009Z,2021-01-15T14:34:16.601Z,Win32,en-US,Fri Jan 15 2021 06:34:09 GMT-0800 (Pacific Standard Time),2021-01-15T14:35:10.351Z,Handbag,Cutlery,None,Handbag,Cutlery,1,0,1,1,1,4
3DFYDSXB2W0CP2MEW2L83UK8A7AJUS,30MUBYSPBN2BB19BJAW09OVP775SKR,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.13,2021-01-15T14:25:29+00:00,1,BatchId:4304364;OriginalHitTemplateId:928390875;,120,604800,2021-01-22T14:25:29+00:00,,,39LOEL67OS56SBB6GGXHFFHHGIT38R,A2KBTDHM44J7X4,Submitted,2021-01-15T14:38:37+00:00,2021-01-15T14:39:33+00:00,2021-01-22T14:39:33+00:00,,,,56,0% (0/0),0% (0/0),0% (0/0),527845,http://farm1.staticflickr.com/69/198359973_d1d3ccdfac_z.jpg,Bottle,570346,http://farm6.staticflickr.com/5150/5658476070_9bd545c423_z.jpg,Handbag,296098,http://farm4.staticflickr.com/3080/2515462480_ded36f42b4_z.jpg,Clock,442001,http://farm3.staticflickr.com/2055/2320382956_9de79b4e3b_z.jpg,Cutlery,280926,http://farm3.staticflickr.com/2797/4160398911_10772734df_z.jpg,Handbag,,,2021-01-15T14:39:10.737Z,2021-01-15T14:39:15.324Z,2021-01-15T14:39:32.988Z,2021-01-15T14:39:28.173Z,2021-01-15T14:39:20.779Z,2021-01-15T14:38:53.977Z,2021-01-15T14:39:01.630Z,Win32,en-US,Fri Jan 15 2021 09:38:53 GMT-0500 (Eastern Standard Time),2021-01-15T14:39:32.988Z,None,None,Clock,Cutlery,None,0,0,1,1,0,2
3EHVO81VN5L0PZ0Q6E83GFZWMI8H1L,30MUBYSPBN2BB19BJAW09OVP775SKR,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.13,2021-01-15T14:25:29+00:00,1,BatchId:4304364;OriginalHitTemplateId:928390875;,120,604800,2021-01-22T14:25:29+00:00,,,3LQ8PUHQFLSEBPUI4NYAWYC52JFHIJ,A1XKL37QKFITT1,Submitted,2021-01-15T14:34:30+00:00,2021-01-15T14:35:04+00:00,2021-01-22T14:35:04+00:00,,,,34,0% (0/0),0% (0/0),0% (0/0),566049,http://farm7.staticflickr.com/6071/6086425091_c4deb47927_z.jpg,Handbag,351480,http://farm3.staticflickr.com/2543/3861815423_1f6cb67966_z.jpg,Clock,297770,http://farm1.staticflickr.com/43/79599597_89f454621c_z.jpg,Clock,268484,http://farm3.staticflickr.com/2731/4433675435_10f706544b_z.jpg,Handbag,488127,http://farm9.staticflickr.com/8004/7372154814_10f0b8d065_z.jpg,Cutlery,,,2021-01-15T14:34:39.787Z,2021-01-15T14:34:54.989Z,2021-01-15T14:34:44.713Z,2021-01-15T14:34:47.937Z,2021-01-15T14:35:04.205Z,2021-01-15T14:34:32.494Z,2021-01-15T14:34:35.462Z,Win32,en-US,Fri Jan 15 2021 04:34:32 GMT-1000 (Hawaii-Aleutian Standard Time),2021-01-15T14:35:04.205Z,None,Clock,None,None,Cutlery,0,1,0,0,1,2
3F6045TU7DOPZYL2CFZ4I4JR1HO99W,30MUBYSPBN2BB19BJAW09OVP775SKR,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.13,2021-01-15T14:25:29+00:00,1,BatchId:4304364;OriginalHitTemplateId:928390875;,120,604800,2021-01-22T14:25:29+00:00,,,3AZHRG4CU4KOAM63LCK2M0BZXKF302,A1OJSFSGE31WQG,Submitted,2021-01-15T14:26:27+00:00,2021-01-15T14:27:07+00:00,2021-01-22T14:27:07+00:00,,,,40,0% (0/0),0% (0/0),0% (0/0),579188,http://farm4.staticflickr.com/3123/2873791415_32096d3566_z.jpg,Clock,445759,http://farm1.staticflickr.com/109/365476068_d7af20e44d_z.jpg,Cutlery,158747,http://farm9.staticflickr.com/8360/8372801845_daa185b5a5_z.jpg,None,71371,http://farm4.staticflickr.com/3314/3484972745_2758ea7a31_z.jpg,None,305253,http://farm8.staticflickr.com/7025/6525057827_1fa0ab0c61_z.jpg,Clock,,,2021-01-15T14:27:06.354Z,2021-01-15T14:26:52.615Z,2021-01-15T14:27:03.004Z,2021-01-15T14:26:58.445Z,2021-01-15T14:26:47.733Z,2021-01-15T14:26:28.622Z,2021-01-15T14:26:41.669Z,MacIntel,en-us,Fri Jan 15 2021 06:26:28 GMT-0800 (PST),2021-01-15T14:27:06.354Z,Clock,None,None,None,Clock,1,0,1,1,1,4
3FVBZG9CLJE0IAF8AV432AGMHQ2H0I,30MUBYSPBN2BB19BJAW09OVP775SKR,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.13,2021-01-15T14:25:29+00:00,1,BatchId:4304364;OriginalHitTemplateId:928390875;,120,604800,2021-01-22T14:25:29+00:00,,,3V5Q80FXIXRV6W9H0ZOG5O4EUIZ32M,AJ7JFYKBG85ZV,Submitted,2021-01-15T14:26:14+00:00,2021-01-15T14:27:42+00:00,2021-01-22T14:27:42+00:00,,,,88,0% (0/0),0% (0/0),0% (0/0),502285,http://farm8.staticflickr.com/7396/9645962523_6fb2ea9697_z.jpg,Bottle,406807,http://farm5.staticflickr.com/4029/4314802545_62e11b3747_z.jpg,Handbag,370475,http://farm4.staticflickr.com/3571/3498637049_d6dfafcab7_z.jpg,None,11420,http://farm7.staticflickr.com/6227/6348402465_1c4ccccb82_z.jpg,Bottle,571867,http://farm6.staticflickr.com/5462/8758854104_f43b868c3a_z.jpg,Cutlery,,,2021-01-15T14:27:28.393Z,2021-01-15T14:27:35.694Z,2021-01-15T14:27:41.041Z,2021-01-15T14:27:33.621Z,2021-01-15T14:27:31.789Z,2021-01-15T14:27:22.996Z,2021-01-15T14:27:25.448Z,Win32,en-US,Fri Jan 15 2021 09:27:22 GMT-0500 (Eastern Standard Time),2021-01-15T14:27:41.041Z,None,None,None,None,None,0,0,1,0,0,1
3GONHBMNHVYJC9M95MX80ER4GJJZM0,30MUBYSPBN2BB19BJAW09OVP775SKR,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.13,2021-01-15T14:25:27+00:00,1,BatchId:4304364;OriginalHitTemplateId:928390875;,120,604800,2021-01-22T14:25:27+00:00,,,3SKEMFQBZ35CO9JD1MPGW1YJR4E8K6,A1XKL37QKFITT1,Submitted,2021-01-15T14:33:00+00:00,2021-01-15T14:33:43+00:00,2021-01-22T14:33:43+00:00,,,,43,0% (0/0),0% (0/0),0% (0/0),258950,http://farm9.staticflickr.com/8251/8619225016_4bca887c0c_z.jpg,None,151523,http://farm6.staticflickr.com/5126/5361219507_6022f65b98_z.jpg,Cutlery,181136,http://farm9.staticflickr.com/8331/8137548676_afd189b972_z.jpg,Bottle,166678,http://farm4.staticflickr.com/3512/3187021597_c492bc097a_z.jpg,Cutlery,178485,http://farm9.staticflickr.com/8242/8515933294_9f9981323b_z.jpg,Bottle,,,2021-01-15T14:33:20.458Z,2021-01-15T14:33:42.655Z,2021-01-15T14:33:37.877Z,2021-01-15T14:33:12.973Z,2021-01-15T14:33:27.316Z,2021-01-15T14:33:01.535Z,2021-01-15T14:33:05.357Z,Win32,en-US,Fri Jan 15 2021 04:33:01 GMT-1000 (Hawaii-Aleutian Standard Time),2021-01-15T14:33:42.655Z,None,Cutlery,None,Cutlery,Bottle,1,1,0,1,1,4
3I01FDIL6M8Q24DK3MPRUDU3MWT2DE,30MUBYSPBN2BB19BJAW09OVP775SKR,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.13,2021-01-15T14:25:29+00:00,1,BatchId:4304364;OriginalHitTemplateId:928390875;,120,604800,2021-01-22T14:25:29+00:00,,,39KFRKBFINVAT6VACIF32V3U4OQYOT,A5E2P5F1AXYZ1,Submitted,2021-01-15T14:30:32+00:00,2021-01-15T14:31:52+00:00,2021-01-22T14:31:52+00:00,,,,80,0% (0/0),0% (0/0),0% (0/0),167206,http://farm2.staticflickr.com/1036/1332609812_7d9db32ddd_z.jpg,Handbag,336933,http://farm4.staticflickr.com/3356/4576132460_44f4c10d8a_z.jpg,Cutlery,514457,http://farm3.staticflickr.com/2563/4004380169_3baaccaf24_z.jpg,None,157933,http://farm9.staticflickr.com/8335/8384901467_a8cbc4383e_z.jpg,Handbag,549763,http://farm7.staticflickr.com/6219/6377657911_89304d7e6d_z.jpg,Bottle,,,2021-01-15T14:31:46.513Z,2021-01-15T14:31:27.305Z,2021-01-15T14:31:20.822Z,2021-01-15T14:31:55.104Z,2021-01-15T14:31:37.923Z,2021-01-15T14:30:35.532Z,2021-01-15T14:30:38.224Z,Win32,en-US,Fri Jan 15 2021 09:30:35 GMT-0500 (Eastern Standard Time),2021-01-15T14:31:55.104Z,Handbag,None,None,Handbag,Bottle,1,0,1,1,1,4
3I4E7AFQ2KZXPP7PWXVYYYY6RT3JT1,30MUBYSPBN2BB19BJAW09OVP775SKR,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.13,2021-01-15T14:25:28+00:00,1,BatchId:4304364;OriginalHitTemplateId:928390875;,120,604800,2021-01-22T14:25:28+00:00,,,3J2UYBXQQLCN75TL4EI0T3NJ7BH60B,AR17E7L7JAOBI,Submitted,2021-01-15T14:26:20+00:00,2021-01-15T14:26:57+00:00,2021-01-22T14:26:57+00:00,,,,37,0% (0/0),0% (0/0),0% (0/0),296730,http://farm6.staticflickr.com/5007/5199173437_8295a064ba_z.jpg,Clock,548201,http://farm4.staticflickr.com/3279/2957763782_31706d873a_z.jpg,Bottle,396661,http://farm6.staticflickr.com/5542/9139927453_a7c0aeeef1_z.jpg,Handbag,573953,http://farm5.staticflickr.com/4067/4643738162_d25bb53c03_z.jpg,Handbag,106498,http://farm9.staticflickr.com/8324/8082281463_dbc1e19daa_z.jpg,Clock,,,2021-01-15T14:26:39.325Z,2021-01-15T14:26:48.162Z,2021-01-15T14:26:57.298Z,2021-01-15T14:26:34.837Z,2021-01-15T14:26:51.182Z,2021-01-15T14:26:21.753Z,2021-01-15T14:26:27.533Z,MacIntel,en-US,Fri Jan 15 2021 09:26:21 GMT-0500 (Eastern Standard Time),2021-01-15T14:26:57.298Z,Clock,None,Handbag,Handbag,Clock,1,0,1,1,1,4
3IWA71V4TIGSIB12HO26EXE7IJ76X1,30MUBYSPBN2BB19BJAW09OVP775SKR,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.13,2021-01-15T14:25:27+00:00,1,BatchId:4304364;OriginalHitTemplateId:928390875;,120,604800,2021-01-22T14:25:27+00:00,,,3WYP994K17RK40P6CMT9LVH3JOXY65,AYXDE087J2KO,Submitted,2021-01-15T14:34:36+00:00,2021-01-15T14:36:03+00:00,2021-01-22T14:36:03+00:00,,,,87,0% (0/0),0% (0/0),0% (0/0),212239,http://farm8.staticflickr.com/7039/6936247889_b9da069301_z.jpg,Clock,112480,http://farm5.staticflickr.com/4084/5195058838_52e6f5cfab_z.jpg,None,284256,http://farm4.staticflickr.com/3680/9489813100_e9d536d54d_z.jpg,Clock,131725,http://farm8.staticflickr.com/7370/8854806323_4d8bf4c166_z.jpg,Cutlery,226102,http://farm6.staticflickr.com/5236/5812080469_64746a9f70_z.jpg,Cutlery,,,2021-01-15T14:35:38.072Z,2021-01-15T14:35:55.452Z,2021-01-15T14:35:27.734Z,2021-01-15T14:35:59.154Z,2021-01-15T14:35:32.432Z,2021-01-15T14:34:43.107Z,2021-01-15T14:35:21.681Z,Win32,en-US,Fri Jan 15 2021 09:34:43 GMT-0500 (Eastern Standard Time),2021-01-15T14:35:59.154Z,Clock,None,Clock,Cutlery,Cutlery,1,1,1,1,1,5
3IZVJEBJ6AKHN61HI6QRBIUIQJ56ZY,30MUBYSPBN2BB19BJAW09OVP775SKR,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.13,2021-01-15T14:25:28+00:00,1,BatchId:4304364;OriginalHitTemplateId:928390875;,120,604800,2021-01-22T14:25:28+00:00,,,339ANSOTR525DFVQA8179QSXU0IIKN,A1ZVC2VT88SYEP,Submitted,2021-01-15T14:27:47+00:00,2021-01-15T14:28:37+00:00,2021-01-22T14:28:37+00:00,,,,50,0% (0/0),0% (0/0),0% (0/0),314247,http://farm8.staticflickr.com/7170/6676448869_d88af6ce83_z.jpg,Handbag,24794,http://farm1.staticflickr.com/108/276890512_14b9327282_z.jpg,Bottle,154931,http://farm1.staticflickr.com/67/172983035_b3c63e46d1_z.jpg,Cutlery,463464,http://farm9.staticflickr.com/8263/8608433096_a50009b263_z.jpg,Cutlery,490264,http://farm1.staticflickr.com/147/396941502_ef46dcdada_z.jpg,Cutlery,,,2021-01-15T14:28:06.280Z,2021-01-15T14:28:37.232Z,2021-01-15T14:28:28.656Z,2021-01-15T14:28:11.064Z,2021-01-15T14:28:00.152Z,2021-01-15T14:27:50.525Z,2021-01-15T14:27:55.512Z,Win32,en-US,Fri Jan 15 2021 09:27:50 GMT-0500 (Eastern Standard Time),2021-01-15T14:28:37.232Z,Handbag,Bottle,Cutlery,Cutlery,Cutlery,1,1,1,1,1,5
3LN3BXKGC0VFQ4LIJWF6O5DP3V4GWK,30MUBYSPBN2BB19BJAW09OVP775SKR,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.13,2021-01-15T14:25:28+00:00,1,BatchId:4304364;OriginalHitTemplateId:928390875;,120,604800,2021-01-22T14:25:28+00:00,,,3J88R45B2GY3E1H1MM6G8H1BCNSPXV,A16D58XMMILYIC,Submitted,2021-01-15T14:29:34+00:00,2021-01-15T14:30:43+00:00,2021-01-22T14:30:43+00:00,,,,69,0% (0/0),0% (0/0),0% (0/0),431977,http://farm4.staticflickr.com/3199/3131460922_c28f98f25c_z.jpg,None,366713,http://farm9.staticflickr.com/8054/8090293235_14872c0218_z.jpg,None,240455,http://farm1.staticflickr.com/60/158239536_ff8c4f1d61_z.jpg,Bottle,391615,http://farm4.staticflickr.com/3147/2561058773_e9a0767ff1_z.jpg,Cutlery,265622,http://farm2.staticflickr.com/1311/1364299668_b4eed4d32a_z.jpg,None,,,2021-01-15T14:30:13.194Z,2021-01-15T14:30:31.194Z,2021-01-15T14:30:40.817Z,2021-01-15T14:30:04.414Z,2021-01-15T14:30:23.979Z,2021-01-15T14:29:41.036Z,2021-01-15T14:29:54.308Z,Win32,en-US,Fri Jan 15 2021 09:29:41 GMT-0500 (Eastern Standard Time),2021-01-15T14:30:40.817Z,None,None,Cutlery,Cutlery,None,1,1,0,1,1,4
3M67TQBQQHO34HV74LD4EZUB7Z69AB,30MUBYSPBN2BB19BJAW09OVP775SKR,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.13,2021-01-15T14:25:29+00:00,1,BatchId:4304364;OriginalHitTemplateId:928390875;,120,604800,2021-01-22T14:25:29+00:00,,,3EFVCAY5L39HDPDVJ1P4VMY6CFD8J6,AAXE7YXVSSM8E,Submitted,2021-01-15T14:26:51+00:00,2021-01-15T14:27:25+00:00,2021-01-22T14:27:25+00:00,,,,34,0% (0/0),0% (0/0),0% (0/0),248017,http://farm9.staticflickr.com/8387/8504672764_5d30e77aee_z.jpg,Clock,212868,http://farm5.staticflickr.com/4135/5411650941_d40230760e_z.jpg,None,534676,http://farm9.staticflickr.com/8224/8294292705_e80319b6d0_z.jpg,Handbag,264238,http://farm2.staticflickr.com/1151/5157592021_3fca7892ac_z.jpg,Clock,505939,http://farm5.staticflickr.com/4006/4311553477_86601ea5d5_z.jpg,None,,,2021-01-15T14:27:11.079Z,2021-01-15T14:27:24.757Z,2021-01-15T14:27:16.949Z,2021-01-15T14:27:18.908Z,2021-01-15T14:27:23.168Z,2021-01-15T14:26:52.326Z,2021-01-15T14:27:03.504Z,MacIntel,en-US,Fri Jan 15 2021 09:26:52 GMT-0500 (Eastern Standard Time),2021-01-15T14:27:24.757Z,Clock,Handbag,Handbag,Clock,Handbag,1,0,1,1,0,3
3M7OI89LVYO4FDQ7QS6J0KTXH1JC65,30MUBYSPBN2BB19BJAW09OVP775SKR,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.13,2021-01-15T14:25:27+00:00,1,BatchId:4304364;OriginalHitTemplateId:928390875;,120,604800,2021-01-22T14:25:27+00:00,,,3ZR9AIQJUB99SIP7LQPLW535BKB04K,A5E2P5F1AXYZ1,Submitted,2021-01-15T14:28:10+00:00,2021-01-15T14:29:04+00:00,2021-01-22T14:29:04+00:00,,,,54,0% (0/0),0% (0/0),0% (0/0),166972,http://farm2.staticflickr.com/1287/4672762960_947bbcd2c5_z.jpg,Clock,570518,http://farm4.staticflickr.com/3154/2962524061_0caabc75b8_z.jpg,Bottle,442727,http://farm1.staticflickr.com/63/211373872_04377abec9_z.jpg,Cutlery,202944,http://farm5.staticflickr.com/4063/5121417822_2917a61db6_z.jpg,Cutlery,38479,http://farm1.staticflickr.com/100/286915709_9902cf2cd8_z.jpg,Clock,,,2021-01-15T14:28:23.830Z,2021-01-15T14:28:59.700Z,2021-01-15T14:28:50.578Z,2021-01-15T14:29:07.191Z,2021-01-15T14:28:32.798Z,2021-01-15T14:28:13.925Z,2021-01-15T14:28:16.126Z,Win32,en-US,Fri Jan 15 2021 09:28:13 GMT-0500 (Eastern Standard Time),2021-01-15T14:29:07.191Z,None,None,None,Cutlery,None,0,0,0,1,0,1
3M93N4X8HKNWAPUA7XQ8OT2KPAPJSC,30MUBYSPBN2BB19BJAW09OVP775SKR,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.13,2021-01-15T14:25:28+00:00,1,BatchId:4304364;OriginalHitTemplateId:928390875;,120,604800,2021-01-22T14:25:28+00:00,,,39N5ACM9HENDD5Z3J602SEFT5K19PW,AJ7JFYKBG85ZV,Submitted,2021-01-15T14:26:18+00:00,2021-01-15T14:28:02+00:00,2021-01-22T14:28:02+00:00,,,,104,0% (0/0),0% (0/0),0% (0/0),555905,http://farm7.staticflickr.com/6099/6378104053_f060bd861e_z.jpg,Handbag,172315,http://farm1.staticflickr.com/23/31365799_21d6925687_z.jpg,Handbag,320282,http://farm6.staticflickr.com/5325/8750161670_f247d4578c_z.jpg,Clock,268433,http://farm4.staticflickr.com/3689/9661531872_1dd580f05c_z.jpg,Clock,507887,http://farm8.staticflickr.com/7219/7018383289_d36cb73ca7_z.jpg,Cutlery,,,2021-01-15T14:27:57.584Z,2021-01-15T14:28:01.103Z,2021-01-15T14:27:55.358Z,2021-01-15T14:27:53.283Z,2021-01-15T14:27:59.387Z,2021-01-15T14:27:42.109Z,2021-01-15T14:27:50.904Z,Win32,en-US,Fri Jan 15 2021 09:27:42 GMT-0500 (Eastern Standard Time),2021-01-15T14:28:01.103Z,None,None,Clock,Clock,None,0,0,1,1,0,2
3MD8CKRQZZNK9AUXS8Q3YJXO386JRO,30MUBYSPBN2BB19BJAW09OVP775SKR,Classify images into one of five classes,You will see an image. Your task is to decide which of the following items are in the image. There is only one correct answer.,"image, classification",$0.13,2021-01-15T14:25:28+00:00,1,BatchId:4304364;OriginalHitTemplateId:928390875;,120,604800,2021-01-22T14:25:28+00:00,,,30ZX6P7VF8V6RAB63KG3LVL3QFL2JX,A1ZVC2VT88SYEP,Submitted,2021-01-15T14:25:59+00:00,2021-01-15T14:27:38+00:00,2021-01-22T14:27:38+00:00,,,,99,0% (0/0),0% (0/0),0% (0/0),118916,http://farm4.staticflickr.com/3131/2889533692_73694047c5_z.jpg,Bottle,137029,http://farm6.staticflickr.com/5063/5660264173_607a923911_z.jpg,Clock,344194,http://farm1.staticflickr.com/50/130594082_faa9b54ec9_z.jpg,Clock,545370,http://farm3.staticflickr.com/2430/3559303323_e3a530669b_z.jpg,Clock,370763,http://farm3.staticflickr.com/2420/2060905934_08d9284447_z.jpg,Cutlery,,,2021-01-15T14:27:37.952Z,2021-01-15T14:27:04.072Z,2021-01-15T14:26:48.751Z,2021-01-15T14:26:39.600Z,2021-01-15T14:26:27.704Z,2021-01-15T14:26:01.841Z,2021-01-15T14:26:16.416Z,Win32,en-US,Fri Jan 15 2021 09:26:01 GMT-0500 (Eastern Standard Time),2021-01-15T14:27:37.952Z,Bottle,Clock,Clock,Clock,Cutlery,1,1,1,1,1,5
